uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446662999.65, 1446663000.96, 1446663016.69, 1446663016.9, 1446663017.47, 1446663063.01
unit.000001, step_1, 1446662999.65, 1446663000.98, 1446663019.34, 1446663019.58, 1446663020.19, 1446663073.95
unit.000002, step_1, 1446662999.65, 1446663000.82, 1446663002.87, 1446663003.07, 1446663003.68, 1446663008.42
unit.000003, step_1, 1446662999.65, 1446663000.82, 1446663002.67, 1446663002.87, 1446663003.58, 1446663007.67
unit.000004, step_1, 1446662999.66, 1446663000.83, 1446663003.07, 1446663003.27, 1446663003.88, 1446663009.17
unit.000005, step_1, 1446662999.66, 1446663000.83, 1446663003.27, 1446663003.47, 1446663004.09, 1446663009.93
unit.000006, step_1, 1446662999.66, 1446663000.83, 1446663003.47, 1446663003.67, 1446663004.29, 1446663011.16
unit.000007, step_1, 1446662999.66, 1446663000.84, 1446663003.88, 1446663004.08, 1446663004.69, 1446663012.64
unit.000008, step_1, 1446662999.66, 1446663000.84, 1446663004.08, 1446663004.29, 1446663004.9, 1446663013.08
unit.000009, step_1, 1446662999.67, 1446663000.84, 1446663004.28, 1446663004.49, 1446663005.1, 1446663014.65
unit.000010, step_1, 1446662999.67, 1446663000.84, 1446663004.49, 1446663004.69, 1446663005.3, 1446663015.09
unit.000011, step_1, 1446662999.67, 1446663000.84, 1446663004.69, 1446663004.9, 1446663005.5, 1446663016.15
unit.000012, step_1, 1446662999.67, 1446663000.89, 1446663008.76, 1446663008.96, 1446663009.62, 1446663031.29
unit.000013, step_1, 1446662999.67, 1446663000.88, 1446663007.54, 1446663007.74, 1446663008.32, 1446663026.88
unit.000014, step_1, 1446662999.68, 1446663000.86, 1446663006.93, 1446663007.14, 1446663007.71, 1446663024.32
unit.000015, step_1, 1446662999.68, 1446663000.84, 1446663004.9, 1446663005.1, 1446663005.7, 1446663016.6
unit.000016, step_1, 1446662999.68, 1446663000.84, 1446663005.31, 1446663005.51, 1446663006.1, 1446663018.13
unit.000017, step_1, 1446662999.68, 1446663000.85, 1446663005.51, 1446663005.71, 1446663006.3, 1446663019.42
unit.000018, step_1, 1446662999.68, 1446663000.85, 1446663005.72, 1446663005.92, 1446663006.51, 1446663019.86
unit.000019, step_1, 1446662999.68, 1446663000.85, 1446663005.92, 1446663006.12, 1446663006.71, 1446663020.88
unit.000020, step_1, 1446662999.69, 1446663000.85, 1446663006.12, 1446663006.32, 1446663006.91, 1446663021.39
unit.000021, step_1, 1446662999.69, 1446663000.85, 1446663006.33, 1446663006.53, 1446663007.11, 1446663022.33
unit.000022, step_1, 1446662999.69, 1446663000.86, 1446663006.53, 1446663006.73, 1446663007.31, 1446663022.85
unit.000023, step_1, 1446662999.69, 1446663000.86, 1446663006.73, 1446663006.93, 1446663007.51, 1446663023.78
unit.000024, step_1, 1446662999.69, 1446663000.99, 1446663019.95, 1446663020.15, 1446663020.79, 1446663075.93
unit.000025, step_1, 1446662999.69, 1446663000.87, 1446663007.14, 1446663007.34, 1446663007.91, 1446663025.4
unit.000026, step_1, 1446662999.7, 1446663000.87, 1446663007.34, 1446663007.54, 1446663008.11, 1446663025.92
unit.000027, step_1, 1446662999.7, 1446663000.84, 1446663005.1, 1446663005.31, 1446663005.9, 1446663017.61
unit.000028, step_1, 1446662999.7, 1446663000.88, 1446663007.75, 1446663007.95, 1446663008.62, 1446663027.42
unit.000029, step_1, 1446662999.7, 1446663000.89, 1446663008.35, 1446663008.56, 1446663009.22, 1446663029.84
unit.000030, step_1, 1446662999.7, 1446663000.88, 1446663008.15, 1446663008.36, 1446663009.02, 1446663028.92
unit.000031, step_1, 1446662999.71, 1446663000.89, 1446663008.56, 1446663008.76, 1446663009.47, 1446663030.39
unit.000032, step_1, 1446662999.71, 1446663000.89, 1446663008.96, 1446663009.17, 1446663009.82, 1446663031.84
unit.000033, step_1, 1446662999.71, 1446663000.89, 1446663009.17, 1446663009.37, 1446663010.03, 1446663032.72
unit.000034, step_1, 1446662999.71, 1446663000.89, 1446663009.37, 1446663009.57, 1446663010.23, 1446663033.28
unit.000035, step_1, 1446662999.71, 1446663000.9, 1446663009.78, 1446663009.98, 1446663010.63, 1446663035.45
unit.000036, step_1, 1446662999.71, 1446663000.9, 1446663009.98, 1446663010.18, 1446663010.83, 1446663036.42
unit.000037, step_1, 1446662999.72, 1446663000.9, 1446663010.39, 1446663010.59, 1446663011.23, 1446663037.92
unit.000038, step_1, 1446662999.72, 1446663000.9, 1446663010.79, 1446663011.0, 1446663011.63, 1446663039.43
unit.000039, step_1, 1446662999.72, 1446663000.88, 1446663007.95, 1446663008.15, 1446663008.82, 1446663028.38
unit.000040, step_1, 1446662999.72, 1446663000.91, 1446663011.2, 1446663011.48, 1446663012.04, 1446663041.49
unit.000041, step_1, 1446662999.72, 1446663000.91, 1446663011.81, 1446663012.01, 1446663012.64, 1446663043.86
unit.000042, step_1, 1446662999.72, 1446663000.91, 1446663011.61, 1446663011.81, 1446663012.5, 1446663043.57
unit.000043, step_1, 1446662999.73, 1446663000.92, 1446663012.42, 1446663012.62, 1446663013.24, 1446663046.59
unit.000044, step_1, 1446662999.73, 1446663000.92, 1446663012.62, 1446663012.83, 1446663013.51, 1446663046.85
unit.000045, step_1, 1446662999.73, 1446663001.0, 1446663021.6, 1446663021.77, 1446663022.4, 1446663082.48
unit.000046, step_1, 1446662999.73, 1446663001.0, 1446663021.37, 1446663021.6, 1446663022.2, 1446663081.67
