uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446309027.5, 1446309029.14, 1446309027.5, 1446309049.41, 1446309050.14, 1446309111.88
unit.000001, step_1, 1446309027.51, 1446309029.13, 1446309027.51, 1446309047.98, 1446309048.73, 1446309105.06
unit.000002, step_1, 1446309027.53, 1446309029.01, 1446309027.53, 1446309030.92, 1446309031.63, 1446309035.94
unit.000003, step_1, 1446309027.53, 1446309029.01, 1446309027.53, 1446309030.72, 1446309031.53, 1446309036.54
unit.000004, step_1, 1446309027.53, 1446309029.02, 1446309027.53, 1446309031.12, 1446309031.83, 1446309037.39
unit.000005, step_1, 1446309027.53, 1446309029.02, 1446309027.53, 1446309031.53, 1446309032.29, 1446309038.84
unit.000006, step_1, 1446309027.54, 1446309029.02, 1446309027.54, 1446309033.16, 1446309033.94, 1446309045.08
unit.000007, step_1, 1446309027.54, 1446309029.02, 1446309027.54, 1446309032.55, 1446309033.34, 1446309042.29
unit.000008, step_1, 1446309027.54, 1446309029.02, 1446309027.54, 1446309031.93, 1446309032.63, 1446309040.28
unit.000009, step_1, 1446309027.54, 1446309029.1, 1446309027.54, 1446309044.93, 1446309045.71, 1446309093.63
unit.000010, step_1, 1446309027.55, 1446309029.03, 1446309027.55, 1446309033.57, 1446309034.34, 1446309046.54
unit.000011, step_1, 1446309027.55, 1446309029.04, 1446309027.55, 1446309035.19, 1446309035.95, 1446309052.88
unit.000012, step_1, 1446309027.55, 1446309029.04, 1446309027.55, 1446309034.17, 1446309034.95, 1446309049.39
unit.000013, step_1, 1446309027.56, 1446309029.07, 1446309027.56, 1446309039.04, 1446309039.77, 1446309068.39
unit.000014, step_1, 1446309027.56, 1446309029.07, 1446309027.56, 1446309039.45, 1446309040.18, 1446309069.88
unit.000015, step_1, 1446309027.57, 1446309029.04, 1446309027.57, 1446309035.59, 1446309036.35, 1446309054.88
unit.000016, step_1, 1446309027.57, 1446309029.05, 1446309027.57, 1446309036.2, 1446309036.96, 1446309056.98
unit.000017, step_1, 1446309027.58, 1446309029.05, 1446309027.58, 1446309036.81, 1446309037.56, 1446309059.23
unit.000018, step_1, 1446309027.58, 1446309029.06, 1446309027.58, 1446309038.44, 1446309039.17, 1446309066.34
unit.000019, step_1, 1446309027.58, 1446309029.07, 1446309027.58, 1446309040.32, 1446309040.98, 1446309073.21
unit.000020, step_1, 1446309027.59, 1446309029.06, 1446309027.59, 1446309037.22, 1446309037.96, 1446309061.28
unit.000021, step_1, 1446309027.59, 1446309029.06, 1446309027.59, 1446309037.62, 1446309038.37, 1446309062.74
unit.000022, step_1, 1446309027.59, 1446309029.06, 1446309027.59, 1446309037.83, 1446309038.57, 1446309063.37
unit.000023, step_1, 1446309027.59, 1446309029.06, 1446309027.59, 1446309038.03, 1446309038.77, 1446309064.19
unit.000024, step_1, 1446309027.6, 1446309029.06, 1446309027.6, 1446309038.23, 1446309038.97, 1446309064.84
unit.000025, step_1, 1446309027.6, 1446309029.06, 1446309027.6, 1446309038.64, 1446309039.37, 1446309066.91
unit.000026, step_1, 1446309027.61, 1446309029.07, 1446309027.61, 1446309038.84, 1446309039.57, 1446309067.82
unit.000027, step_1, 1446309027.61, 1446309029.04, 1446309027.61, 1446309035.8, 1446309036.56, 1446309055.52
unit.000028, step_1, 1446309027.61, 1446309029.07, 1446309027.61, 1446309039.65, 1446309040.38, 1446309071.29
unit.000029, step_1, 1446309027.62, 1446309029.07, 1446309027.62, 1446309039.86, 1446309040.58, 1446309071.72
unit.000030, step_1, 1446309027.62, 1446309029.07, 1446309027.62, 1446309040.06, 1446309040.78, 1446309072.77
unit.000031, step_1, 1446309027.63, 1446309029.07, 1446309027.63, 1446309040.47, 1446309041.18, 1446309074.58
unit.000032, step_1, 1446309027.63, 1446309029.08, 1446309027.63, 1446309040.67, 1446309041.38, 1446309075.02
unit.000033, step_1, 1446309027.63, 1446309029.08, 1446309027.63, 1446309041.07, 1446309041.79, 1446309076.51
unit.000034, step_1, 1446309027.64, 1446309029.08, 1446309027.64, 1446309041.34, 1446309041.99, 1446309077.54
unit.000035, step_1, 1446309027.64, 1446309029.08, 1446309027.64, 1446309041.48, 1446309042.19, 1446309078.6
unit.000036, step_1, 1446309027.64, 1446309029.08, 1446309027.64, 1446309041.68, 1446309042.39, 1446309079.35
unit.000037, step_1, 1446309027.64, 1446309029.09, 1446309027.64, 1446309042.09, 1446309042.79, 1446309081.46
unit.000038, step_1, 1446309027.65, 1446309029.09, 1446309027.65, 1446309042.35, 1446309043.0, 1446309081.96
unit.000039, step_1, 1446309027.65, 1446309029.09, 1446309027.65, 1446309042.7, 1446309043.4, 1446309083.62
unit.000040, step_1, 1446309027.65, 1446309029.09, 1446309027.65, 1446309042.9, 1446309043.6, 1446309084.58
unit.000041, step_1, 1446309027.66, 1446309029.09, 1446309027.66, 1446309043.1, 1446309043.8, 1446309085.22
unit.000042, step_1, 1446309027.66, 1446309029.09, 1446309027.66, 1446309043.36, 1446309044.0, 1446309086.3
unit.000043, step_1, 1446309027.67, 1446309029.09, 1446309027.67, 1446309043.71, 1446309044.5, 1446309087.76
unit.000044, step_1, 1446309027.67, 1446309029.1, 1446309027.67, 1446309043.92, 1446309044.71, 1446309088.95
unit.000045, step_1, 1446309027.67, 1446309029.1, 1446309027.67, 1446309044.38, 1446309045.11, 1446309090.97
unit.000046, step_1, 1446309027.68, 1446309029.1, 1446309027.68, 1446309044.73, 1446309045.51, 1446309092.44
unit.000047, step_1, 1446309027.68, 1446309029.1, 1446309027.68, 1446309045.13, 1446309045.91, 1446309094.27
unit.000048, step_1, 1446309027.68, 1446309029.11, 1446309027.68, 1446309045.39, 1446309046.11, 1446309095.71
unit.000049, step_1, 1446309027.69, 1446309029.11, 1446309027.69, 1446309045.95, 1446309046.72, 1446309097.65
unit.000050, step_1, 1446309027.69, 1446309029.12, 1446309027.69, 1446309046.4, 1446309047.12, 1446309099.23
unit.000051, step_1, 1446309027.7, 1446309029.12, 1446309027.7, 1446309046.15, 1446309046.92, 1446309098.66
unit.000052, step_1, 1446309027.7, 1446309029.1, 1446309027.7, 1446309044.53, 1446309045.31, 1446309091.54
unit.000053, step_1, 1446309027.7, 1446309029.15, 1446309027.7, 1446309050.01, 1446309050.74, 1446309114.29
unit.000054, step_1, 1446309027.7, 1446309029.11, 1446309027.7, 1446309045.74, 1446309046.52, 1446309097.22
unit.000055, step_1, 1446309027.71, 1446309029.12, 1446309027.71, 1446309046.56, 1446309047.32, 1446309100.11
unit.000056, step_1, 1446309027.71, 1446309029.13, 1446309027.71, 1446309047.17, 1446309047.92, 1446309102.15
unit.000057, step_1, 1446309027.71, 1446309029.13, 1446309027.71, 1446309047.4, 1446309048.13, 1446309103.02
unit.000058, step_1, 1446309027.72, 1446309029.13, 1446309027.72, 1446309047.57, 1446309048.33, 1446309103.61
