uid, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done
unit.000124, step_1, 2015-10-09 18:47:43.656000, 2015-10-09 18:47:51.011000, 2015-10-09 18:47:51.366000, 2015-10-09 18:47:51.487000, 2015-10-09 18:48:02.327000, 2015-10-09 18:48:04.178000
unit.000125, step_1, 2015-10-09 18:47:43.670000, 2015-10-09 18:47:51.460000, 2015-10-09 18:47:51.722000, 2015-10-09 18:47:52.618000, 2015-10-09 18:48:03.667000, 2015-10-09 18:48:04.336000
unit.000126, step_1, 2015-10-09 18:47:43.672000, 2015-10-09 18:47:51.513000, 2015-10-09 18:47:51.944000, 2015-10-09 18:47:52.974000, 2015-10-09 18:48:03.564000, 2015-10-09 18:48:04.308000
unit.000127, step_1, 2015-10-09 18:47:43.674000, 2015-10-09 18:47:51.617000, 2015-10-09 18:47:51.968000, 2015-10-09 18:47:53.264000, 2015-10-09 18:48:04.079000, 2015-10-09 18:48:05.395000
unit.000128, step_2, 2015-10-09 18:48:14.379000, 2015-10-09 18:48:16.630000, 2015-10-09 18:48:16.999000, 2015-10-09 18:48:17.038000, 2015-10-09 18:48:38.244000, 2015-10-09 18:48:56.178000
unit.000129, step_2, 2015-10-09 18:48:14.386000, 2015-10-09 18:48:17.254000, 2015-10-09 18:48:17.475000, 2015-10-09 18:48:17.637000, 2015-10-09 18:48:38.581000, 2015-10-09 18:49:26.513000
unit.000130, step_2, 2015-10-09 18:48:14.387000, 2015-10-09 18:48:16.798000, 2015-10-09 18:48:17.041000, 2015-10-09 18:48:17.221000, 2015-10-09 18:48:37.089000, 2015-10-09 18:49:06.249000
unit.000131, step_2, 2015-10-09 18:48:14.389000, 2015-10-09 18:48:17.454000, 2015-10-09 18:48:17.682000, 2015-10-09 18:48:17.810000, 2015-10-09 18:48:37.222000, 2015-10-09 18:49:34.363000
unit.000132, step_2, 2015-10-09 18:48:14.392000, 2015-10-09 18:48:17.078000, 2015-10-09 18:48:17.276000, 2015-10-09 18:48:17.490000, 2015-10-09 18:48:37.935000, 2015-10-09 18:49:18.793000
unit.000133, step_2, 2015-10-09 18:48:14.397000, 2015-10-09 18:48:17.559000, 2015-10-09 18:48:17.885000, 2015-10-09 18:48:17.980000, 2015-10-09 18:48:39.097000, 2015-10-09 18:49:42.133000
unit.000134, step_2, 2015-10-09 18:48:14.398000, 2015-10-09 18:48:17.547000, 2015-10-09 18:48:17.883000, 2015-10-09 18:48:17.971000, 2015-10-09 18:48:38.583000, 2015-10-09 18:49:42.022000
unit.000135, step_2, 2015-10-09 18:48:14.400000, 2015-10-09 18:48:17.521000, 2015-10-09 18:48:17.704000, 2015-10-09 18:48:17.913000, 2015-10-09 18:48:38.582000, 2015-10-09 18:49:39.096000
unit.000136, step_2, 2015-10-09 18:48:14.402000, 2015-10-09 18:48:17.463000, 2015-10-09 18:48:17.689000, 2015-10-09 18:48:17.838000, 2015-10-09 18:48:37.218000, 2015-10-09 18:49:36.040000
unit.000137, step_2, 2015-10-09 18:48:14.403000, 2015-10-09 18:48:17.175000, 2015-10-09 18:48:17.452000, 2015-10-09 18:48:17.540000, 2015-10-09 18:48:38.473000, 2015-10-09 18:49:21.683000
unit.000138, step_2, 2015-10-09 18:48:14.405000, 2015-10-09 18:48:17.418000, 2015-10-09 18:48:17.678000, 2015-10-09 18:48:17.789000, 2015-10-09 18:48:37.218000, 2015-10-09 18:49:33.472000
unit.000139, step_2, 2015-10-09 18:48:14.407000, 2015-10-09 18:48:17.286000, 2015-10-09 18:48:17.481000, 2015-10-09 18:48:17.677000, 2015-10-09 18:48:38.368000, 2015-10-09 18:49:28.358000
unit.000140, step_2, 2015-10-09 18:48:14.408000, 2015-10-09 18:48:16.936000, 2015-10-09 18:48:17.237000, 2015-10-09 18:48:17.330000, 2015-10-09 18:48:37.221000, 2015-10-09 18:49:11.429000
unit.000141, step_2, 2015-10-09 18:48:14.410000, 2015-10-09 18:48:17.365000, 2015-10-09 18:48:17.659000, 2015-10-09 18:48:17.716000, 2015-10-09 18:48:37.086000, 2015-10-09 18:49:30.429000
unit.000142, step_2, 2015-10-09 18:48:14.412000, 2015-10-09 18:48:17.302000, 2015-10-09 18:48:17.657000, 2015-10-09 18:48:17.707000, 2015-10-09 18:48:37.208000, 2015-10-09 18:49:29.500000
unit.000143, step_2, 2015-10-09 18:48:14.413000, 2015-10-09 18:48:17.014000, 2015-10-09 18:48:17.258000, 2015-10-09 18:48:17.412000, 2015-10-09 18:48:38.040000, 2015-10-09 18:49:15.092000
unit.000144, step_2, 2015-10-09 18:48:14.415000, 2015-10-09 18:48:17.455000, 2015-10-09 18:48:17.684000, 2015-10-09 18:48:17.820000, 2015-10-09 18:48:37.211000, 2015-10-09 18:49:35.113000
unit.000145, step_2, 2015-10-09 18:48:14.416000, 2015-10-09 18:48:17.386000, 2015-10-09 18:48:17.664000, 2015-10-09 18:48:17.743000, 2015-10-09 18:48:37.209000, 2015-10-09 18:49:31.326000
unit.000146, step_2, 2015-10-09 18:48:14.418000, 2015-10-09 18:48:17.419000, 2015-10-09 18:48:17.680000, 2015-10-09 18:48:17.801000, 2015-10-09 18:48:37.211000, 2015-10-09 18:49:34.161000
unit.000147, step_2, 2015-10-09 18:48:14.420000, 2015-10-09 18:48:17.510000, 2015-10-09 18:48:17.700000, 2015-10-09 18:48:17.887000, 2015-10-09 18:48:38.893000, 2015-10-09 18:49:38.195000
unit.000148, step_2, 2015-10-09 18:48:14.421000, 2015-10-09 18:48:17.522000, 2015-10-09 18:48:17.708000, 2015-10-09 18:48:17.922000, 2015-10-09 18:48:39.096000, 2015-10-09 18:49:39.836000
unit.000149, step_2, 2015-10-09 18:48:14.423000, 2015-10-09 18:48:17.220000, 2015-10-09 18:48:17.463000, 2015-10-09 18:48:17.584000, 2015-10-09 18:48:38.474000, 2015-10-09 18:49:23.635000
unit.000150, step_2, 2015-10-09 18:48:14.425000, 2015-10-09 18:48:17.403000, 2015-10-09 18:48:17.673000, 2015-10-09 18:48:17.770000, 2015-10-09 18:48:37.225000, 2015-10-09 18:49:32.519000
unit.000151, step_2, 2015-10-09 18:48:14.426000, 2015-10-09 18:48:17.302000, 2015-10-09 18:48:17.485000, 2015-10-09 18:48:17.696000, 2015-10-09 18:48:37.216000, 2015-10-09 18:49:29.288000
unit.000152, step_2, 2015-10-09 18:48:14.428000, 2015-10-09 18:48:17.258000, 2015-10-09 18:48:17.476000, 2015-10-09 18:48:17.646000, 2015-10-09 18:48:38.691000, 2015-10-09 18:49:26.716000
unit.000153, step_2, 2015-10-09 18:48:14.429000, 2015-10-09 18:48:16.969000, 2015-10-09 18:48:17.251000, 2015-10-09 18:48:17.375000, 2015-10-09 18:48:38.477000, 2015-10-09 18:49:14.064000
unit.000154, step_2, 2015-10-09 18:48:14.439000, 2015-10-09 18:48:17.564000, 2015-10-09 18:48:17.887000, 2015-10-09 18:48:17.991000, 2015-10-09 18:48:38.584000, 2015-10-09 18:49:42.916000
unit.000155, step_2, 2015-10-09 18:48:14.441000, 2015-10-09 18:48:17.066000, 2015-10-09 18:48:17.270000, 2015-10-09 18:48:17.461000, 2015-10-09 18:48:38.476000, 2015-10-09 18:49:17.903000
unit.000156, step_2, 2015-10-09 18:48:14.442000, 2015-10-09 18:48:17.034000, 2015-10-09 18:48:17.262000, 2015-10-09 18:48:17.433000, 2015-10-09 18:48:38.478000, 2015-10-09 18:49:15.985000
unit.000157, step_2, 2015-10-09 18:48:14.444000, 2015-10-09 18:48:17.510000, 2015-10-09 18:48:17.702000, 2015-10-09 18:48:17.896000, 2015-10-09 18:48:38.687000, 2015-10-09 18:49:38.919000
unit.000158, step_2, 2015-10-09 18:48:14.450000, 2015-10-09 18:48:17.274000, 2015-10-09 18:48:17.480000, 2015-10-09 18:48:17.665000, 2015-10-09 18:48:38.686000, 2015-10-09 18:49:27.597000
unit.000159, step_2, 2015-10-09 18:48:14.452000, 2015-10-09 18:48:17.228000, 2015-10-09 18:48:17.466000, 2015-10-09 18:48:17.596000, 2015-10-09 18:48:38.685000, 2015-10-09 18:49:24.494000
unit.000160, step_2, 2015-10-09 18:48:14.454000, 2015-10-09 18:48:16.934000, 2015-10-09 18:48:17.232000, 2015-10-09 18:48:17.309000, 2015-10-09 18:48:37.090000, 2015-10-09 18:49:10.500000
unit.000161, step_2, 2015-10-09 18:48:14.455000, 2015-10-09 18:48:16.991000, 2015-10-09 18:48:17.257000, 2015-10-09 18:48:17.402000, 2015-10-09 18:48:38.475000, 2015-10-09 18:49:15.022000
unit.000162, step_2, 2015-10-09 18:48:14.457000, 2015-10-09 18:48:16.963000, 2015-10-09 18:48:17.246000, 2015-10-09 18:48:17.357000, 2015-10-09 18:48:37.085000, 2015-10-09 18:49:13.143000
unit.000163, step_2, 2015-10-09 18:48:14.464000, 2015-10-09 18:48:17.088000, 2015-10-09 18:48:17.446000, 2015-10-09 18:48:17.509000, 2015-10-09 18:48:38.473000, 2015-10-09 18:49:19.708000
unit.000164, step_2, 2015-10-09 18:48:14.466000, 2015-10-09 18:48:16.280000, 2015-10-09 18:48:16.717000, 2015-10-09 18:48:16.735000, 2015-10-09 18:48:37.196000, 2015-10-09 18:48:45.771000
unit.000165, step_2, 2015-10-09 18:48:14.467000, 2015-10-09 18:48:17.243000, 2015-10-09 18:48:17.472000, 2015-10-09 18:48:17.628000, 2015-10-09 18:48:38.686000, 2015-10-09 18:49:25.593000
unit.000166, step_2, 2015-10-09 18:48:14.469000, 2015-10-09 18:48:17.494000, 2015-10-09 18:48:17.696000, 2015-10-09 18:48:17.866000, 2015-10-09 18:48:38.893000, 2015-10-09 18:49:37.212000
unit.000167, step_2, 2015-10-09 18:48:14.479000, 2015-10-09 18:48:16.892000, 2015-10-09 18:48:17.221000, 2015-10-09 18:48:17.260000, 2015-10-09 18:48:37.205000, 2015-10-09 18:49:08.175000
unit.000168, step_2, 2015-10-09 18:48:14.487000, 2015-10-09 18:48:16.620000, 2015-10-09 18:48:16.995000, 2015-10-09 18:48:17.021000, 2015-10-09 18:48:38.142000, 2015-10-09 18:48:55.206000
unit.000169, step_2, 2015-10-09 18:48:14.489000, 2015-10-09 18:48:16.519000, 2015-10-09 18:48:16.772000, 2015-10-09 18:48:16.882000, 2015-10-09 18:48:38.367000, 2015-10-09 18:48:53.224000
unit.000170, step_2, 2015-10-09 18:48:14.493000, 2015-10-09 18:48:16.776000, 2015-10-09 18:48:17.032000, 2015-10-09 18:48:17.173000, 2015-10-09 18:48:37.203000, 2015-10-09 18:49:03.362000
unit.000171, step_2, 2015-10-09 18:48:14.495000, 2015-10-09 18:48:16.529000, 2015-10-09 18:48:16.774000, 2015-10-09 18:48:16.891000, 2015-10-09 18:48:38.474000, 2015-10-09 18:48:53.370000
unit.000172, step_2, 2015-10-09 18:48:14.511000, 2015-10-09 18:48:16.519000, 2015-10-09 18:48:16.771000, 2015-10-09 18:48:16.873000, 2015-10-09 18:48:38.038000, 2015-10-09 18:48:52.423000
unit.000173, step_2, 2015-10-09 18:48:14.512000, 2015-10-09 18:48:16.426000, 2015-10-09 18:48:16.752000, 2015-10-09 18:48:16.846000, 2015-10-09 18:48:37.834000, 2015-10-09 18:48:51.090000
unit.000174, step_2, 2015-10-09 18:48:14.517000, 2015-10-09 18:48:16.417000, 2015-10-09 18:48:16.747000, 2015-10-09 18:48:16.828000, 2015-10-09 18:48:38.243000, 2015-10-09 18:48:50.123000
unit.000175, step_2, 2015-10-09 18:48:14.523000, 2015-10-09 18:48:16.341000, 2015-10-09 18:48:16.742000, 2015-10-09 18:48:16.810000, 2015-10-09 18:48:37.198000, 2015-10-09 18:48:49.174000
unit.000176, step_2, 2015-10-09 18:48:14.525000, 2015-10-09 18:48:16.335000, 2015-10-09 18:48:16.740000, 2015-10-09 18:48:16.801000, 2015-10-09 18:48:37.219000, 2015-10-09 18:48:48.632000
unit.000177, step_2, 2015-10-09 18:48:14.531000, 2015-10-09 18:48:16.326000, 2015-10-09 18:48:16.735000, 2015-10-09 18:48:16.784000, 2015-10-09 18:48:37.198000, 2015-10-09 18:48:47.698000
unit.000178, step_2, 2015-10-09 18:48:14.538000, 2015-10-09 18:48:16.303000, 2015-10-09 18:48:16.728000, 2015-10-09 18:48:16.744000, 2015-10-09 18:48:37.212000, 2015-10-09 18:48:46.207000
unit.000179, step_2, 2015-10-09 18:48:14.544000, 2015-10-09 18:48:16.206000, 2015-10-09 18:48:16.476000, 2015-10-09 18:48:16.489000, 2015-10-09 18:48:37.193000, 2015-10-09 18:48:43.341000
unit.000180, step_2, 2015-10-09 18:48:14.549000, 2015-10-09 18:48:16.244000, 2015-10-09 18:48:16.488000, 2015-10-09 18:48:16.525000, 2015-10-09 18:48:37.195000, 2015-10-09 18:48:43.868000
unit.000181, step_2, 2015-10-09 18:48:14.551000, 2015-10-09 18:48:16.222000, 2015-10-09 18:48:16.485000, 2015-10-09 18:48:16.516000, 2015-10-09 18:48:37.212000, 2015-10-09 18:48:42.947000
unit.000182, step_2, 2015-10-09 18:48:14.552000, 2015-10-09 18:48:16.210000, 2015-10-09 18:48:16.480000, 2015-10-09 18:48:16.499000, 2015-10-09 18:48:37.327000, 2015-10-09 18:48:40.830000
unit.000183, step_2, 2015-10-09 18:48:14.559000, 2015-10-09 18:48:16.332000, 2015-10-09 18:48:16.738000, 2015-10-09 18:48:16.792000, 2015-10-09 18:48:37.213000, 2015-10-09 18:48:48.273000
unit.000184, step_2, 2015-10-09 18:48:14.560000, 2015-10-09 18:48:17.395000, 2015-10-09 18:48:17.672000, 2015-10-09 18:48:17.761000, 2015-10-09 18:48:37.209000, 2015-10-09 18:49:32.330000
unit.000185, step_2, 2015-10-09 18:48:14.566000, 2015-10-09 18:48:17.540000, 2015-10-09 18:48:17.877000, 2015-10-09 18:48:17.946000, 2015-10-09 18:48:38.894000, 2015-10-09 18:49:41.116000
unit.000186, step_2, 2015-10-09 18:48:14.568000, 2015-10-09 18:48:17.194000, 2015-10-09 18:48:17.459000, 2015-10-09 18:48:17.566000, 2015-10-09 18:48:38.792000, 2015-10-09 18:49:22.640000
unit.000187, step_2, 2015-10-09 18:48:14.570000, 2015-10-09 18:48:16.978000, 2015-10-09 18:48:17.254000, 2015-10-09 18:48:17.384000, 2015-10-09 18:48:38.470000, 2015-10-09 18:49:14.191000
unit.000188, step_2, 2015-10-09 18:48:14.571000, 2015-10-09 18:48:16.969000, 2015-10-09 18:48:17.249000, 2015-10-09 18:48:17.366000, 2015-10-09 18:48:38.039000, 2015-10-09 18:49:13.275000
unit.000189, step_2, 2015-10-09 18:48:14.575000, 2015-10-09 18:48:17.074000, 2015-10-09 18:48:17.272000, 2015-10-09 18:48:17.471000, 2015-10-09 18:48:38.472000, 2015-10-09 18:49:17.872000
unit.000190, step_2, 2015-10-09 18:48:14.577000, 2015-10-09 18:48:16.942000, 2015-10-09 18:48:17.242000, 2015-10-09 18:48:17.339000, 2015-10-09 18:48:37.084000, 2015-10-09 18:49:12.121000
unit.000191, step_2, 2015-10-09 18:48:14.578000, 2015-10-09 18:48:17.015000, 2015-10-09 18:48:17.260000, 2015-10-09 18:48:17.423000, 2015-10-09 18:48:38.471000, 2015-10-09 18:49:15.932000
unit.000192, step_2, 2015-10-09 18:48:14.580000, 2015-10-09 18:48:16.909000, 2015-10-09 18:48:17.226000, 2015-10-09 18:48:17.279000, 2015-10-09 18:48:37.082000, 2015-10-09 18:49:09.085000
unit.000193, step_2, 2015-10-09 18:48:14.582000, 2015-10-09 18:48:16.906000, 2015-10-09 18:48:17.223000, 2015-10-09 18:48:17.270000, 2015-10-09 18:48:37.216000, 2015-10-09 18:49:08.445000
unit.000194, step_2, 2015-10-09 18:48:14.583000, 2015-10-09 18:48:17.084000, 2015-10-09 18:48:17.285000, 2015-10-09 18:48:17.499000, 2015-10-09 18:48:38.478000, 2015-10-09 18:49:19.703000
unit.000195, step_2, 2015-10-09 18:48:14.585000, 2015-10-09 18:48:16.815000, 2015-10-09 18:48:17.214000, 2015-10-09 18:48:17.230000, 2015-10-09 18:48:37.081000, 2015-10-09 18:49:06.495000
unit.000196, step_2, 2015-10-09 18:48:14.587000, 2015-10-09 18:48:16.797000, 2015-10-09 18:48:17.039000, 2015-10-09 18:48:17.212000, 2015-10-09 18:48:37.080000, 2015-10-09 18:49:05.608000
unit.000197, step_2, 2015-10-09 18:48:14.588000, 2015-10-09 18:48:16.790000, 2015-10-09 18:48:17.038000, 2015-10-09 18:48:17.203000, 2015-10-09 18:48:37.226000, 2015-10-09 18:49:05.332000
unit.000198, step_2, 2015-10-09 18:48:14.590000, 2015-10-09 18:48:16.777000, 2015-10-09 18:48:17.034000, 2015-10-09 18:48:17.182000, 2015-10-09 18:48:37.215000, 2015-10-09 18:49:04.421000
unit.000199, step_2, 2015-10-09 18:48:14.592000, 2015-10-09 18:48:16.737000, 2015-10-09 18:48:17.031000, 2015-10-09 18:48:17.164000, 2015-10-09 18:48:37.220000, 2015-10-09 18:49:03.127000
unit.000200, step_2, 2015-10-09 18:48:14.593000, 2015-10-09 18:48:16.733000, 2015-10-09 18:48:17.029000, 2015-10-09 18:48:17.155000, 2015-10-09 18:48:37.203000, 2015-10-09 18:49:02.205000
unit.000201, step_2, 2015-10-09 18:48:14.595000, 2015-10-09 18:48:16.652000, 2015-10-09 18:48:17.009000, 2015-10-09 18:48:17.074000, 2015-10-09 18:48:37.200000, 2015-10-09 18:48:58.217000
unit.000202, step_2, 2015-10-09 18:48:14.596000, 2015-10-09 18:48:16.676000, 2015-10-09 18:48:17.016000, 2015-10-09 18:48:17.101000, 2015-10-09 18:48:37.214000, 2015-10-09 18:49:00.077000
unit.000203, step_2, 2015-10-09 18:48:14.598000, 2015-10-09 18:48:16.652000, 2015-10-09 18:48:17.007000, 2015-10-09 18:48:17.065000, 2015-10-09 18:48:37.214000, 2015-10-09 18:48:58.189000
unit.000204, step_2, 2015-10-09 18:48:14.600000, 2015-10-09 18:48:16.662000, 2015-10-09 18:48:17.011000, 2015-10-09 18:48:17.082000, 2015-10-09 18:48:37.220000, 2015-10-09 18:48:59.165000
unit.000205, step_2, 2015-10-09 18:48:14.602000, 2015-10-09 18:48:16.713000, 2015-10-09 18:48:17.023000, 2015-10-09 18:48:17.137000, 2015-10-09 18:48:37.202000, 2015-10-09 18:49:01.044000
unit.000206, step_2, 2015-10-09 18:48:14.603000, 2015-10-09 18:48:16.548000, 2015-10-09 18:48:16.989000, 2015-10-09 18:48:17.001000, 2015-10-09 18:48:38.470000, 2015-10-09 18:48:54.299000
unit.000207, step_2, 2015-10-09 18:48:14.605000, 2015-10-09 18:48:16.538000, 2015-10-09 18:48:16.776000, 2015-10-09 18:48:16.900000, 2015-10-09 18:48:38.141000, 2015-10-09 18:48:54.195000
unit.000208, step_2, 2015-10-09 18:48:14.606000, 2015-10-09 18:48:16.645000, 2015-10-09 18:48:17.004000, 2015-10-09 18:48:17.056000, 2015-10-09 18:48:37.199000, 2015-10-09 18:48:57.119000
unit.000209, step_2, 2015-10-09 18:48:14.608000, 2015-10-09 18:48:16.603000, 2015-10-09 18:48:16.992000, 2015-10-09 18:48:17.011000, 2015-10-09 18:48:36.774000, 2015-10-09 18:48:55.094000
unit.000210, step_2, 2015-10-09 18:48:14.610000, 2015-10-09 18:48:16.498000, 2015-10-09 18:48:16.768000, 2015-10-09 18:48:16.864000, 2015-10-09 18:48:38.469000, 2015-10-09 18:48:51.989000
unit.000211, step_2, 2015-10-09 18:48:14.611000, 2015-10-09 18:48:16.423000, 2015-10-09 18:48:16.750000, 2015-10-09 18:48:16.837000, 2015-10-09 18:48:37.630000, 2015-10-09 18:48:50.416000
unit.000212, step_2, 2015-10-09 18:48:14.613000, 2015-10-09 18:48:17.290000, 2015-10-09 18:48:17.483000, 2015-10-09 18:48:17.687000, 2015-10-09 18:48:37.207000, 2015-10-09 18:49:28.547000
unit.000213, step_2, 2015-10-09 18:48:14.615000, 2015-10-09 18:48:16.258000, 2015-10-09 18:48:16.490000, 2015-10-09 18:48:16.534000, 2015-10-09 18:48:37.088000, 2015-10-09 18:48:44.323000
unit.000214, step_2, 2015-10-09 18:48:14.617000, 2015-10-09 18:48:16.347000, 2015-10-09 18:48:16.745000, 2015-10-09 18:48:16.819000, 2015-10-09 18:48:37.731000, 2015-10-09 18:48:49.520000
unit.000215, step_2, 2015-10-09 18:48:14.618000, 2015-10-09 18:48:16.326000, 2015-10-09 18:48:16.733000, 2015-10-09 18:48:16.774000, 2015-10-09 18:48:37.223000, 2015-10-09 18:48:47.150000
unit.000216, step_2, 2015-10-09 18:48:14.620000, 2015-10-09 18:48:17.467000, 2015-10-09 18:48:17.691000, 2015-10-09 18:48:17.848000, 2015-10-09 18:48:38.995000, 2015-10-09 18:49:36.329000
unit.000217, step_2, 2015-10-09 18:48:14.622000, 2015-10-09 18:48:17.367000, 2015-10-09 18:48:17.662000, 2015-10-09 18:48:17.733000, 2015-10-09 18:48:37.222000, 2015-10-09 18:49:30.576000
unit.000218, step_2, 2015-10-09 18:48:14.623000, 2015-10-09 18:48:16.676000, 2015-10-09 18:48:17.019000, 2015-10-09 18:48:17.109000, 2015-10-09 18:48:37.201000, 2015-10-09 18:49:00.125000
unit.000219, step_2, 2015-10-09 18:48:14.625000, 2015-10-09 18:48:16.662000, 2015-10-09 18:48:17.014000, 2015-10-09 18:48:17.092000, 2015-10-09 18:48:37.201000, 2015-10-09 18:48:59.231000
unit.000220, step_2, 2015-10-09 18:48:14.627000, 2015-10-09 18:48:17.272000, 2015-10-09 18:48:17.478000, 2015-10-09 18:48:17.656000, 2015-10-09 18:48:38.581000, 2015-10-09 18:49:27.401000
unit.000221, step_2, 2015-10-09 18:48:14.628000, 2015-10-09 18:48:17.162000, 2015-10-09 18:48:17.448000, 2015-10-09 18:48:17.518000, 2015-10-09 18:48:38.476000, 2015-10-09 18:49:20.796000
unit.000222, step_2, 2015-10-09 18:48:14.630000, 2015-10-09 18:48:16.635000, 2015-10-09 18:48:17.002000, 2015-10-09 18:48:17.047000, 2015-10-09 18:48:36.775000, 2015-10-09 18:48:57.086000
unit.000223, step_2, 2015-10-09 18:48:14.638000, 2015-10-09 18:48:16.219000, 2015-10-09 18:48:16.483000, 2015-10-09 18:48:16.508000, 2015-10-09 18:48:37.194000, 2015-10-09 18:48:41.807000
unit.000224, step_2, 2015-10-09 18:48:14.639000, 2015-10-09 18:48:17.394000, 2015-10-09 18:48:17.668000, 2015-10-09 18:48:17.752000, 2015-10-09 18:48:37.217000, 2015-10-09 18:49:31.476000
unit.000225, step_2, 2015-10-09 18:48:14.641000, 2015-10-09 18:48:16.493000, 2015-10-09 18:48:16.766000, 2015-10-09 18:48:16.855000, 2015-10-09 18:48:38.037000, 2015-10-09 18:48:51.430000
unit.000226, step_2, 2015-10-09 18:48:14.644000, 2015-10-09 18:48:16.629000, 2015-10-09 18:48:16.997000, 2015-10-09 18:48:17.029000, 2015-10-09 18:48:38.038000, 2015-10-09 18:48:56.113000
unit.000227, step_2, 2015-10-09 18:48:14.646000, 2015-10-09 18:48:17.573000, 2015-10-09 18:48:17.891000, 2015-10-09 18:48:18.009000, 2015-10-09 18:48:38.690000, 2015-10-09 18:49:43.911000
unit.000228, step_2, 2015-10-09 18:48:14.648000, 2015-10-09 18:48:17.538000, 2015-10-09 18:48:17.710000, 2015-10-09 18:48:17.931000, 2015-10-09 18:48:38.688000, 2015-10-09 18:49:40.255000
unit.000229, step_2, 2015-10-09 18:48:14.649000, 2015-10-09 18:48:17.467000, 2015-10-09 18:48:17.693000, 2015-10-09 18:48:17.857000, 2015-10-09 18:48:38.582000, 2015-10-09 18:49:36.937000
unit.000230, step_2, 2015-10-09 18:48:14.657000, 2015-10-09 18:48:17.572000, 2015-10-09 18:48:17.889000, 2015-10-09 18:48:18, 2015-10-09 18:48:38.688000, 2015-10-09 18:49:43.020000
unit.000231, step_2, 2015-10-09 18:48:14.658000, 2015-10-09 18:48:17.074000, 2015-10-09 18:48:17.274000, 2015-10-09 18:48:17.480000, 2015-10-09 18:48:37.732000, 2015-10-09 18:49:18.783000
unit.000232, step_2, 2015-10-09 18:48:14.660000, 2015-10-09 18:48:16.270000, 2015-10-09 18:48:16.493000, 2015-10-09 18:48:16.552000, 2015-10-09 18:48:37.219000, 2015-10-09 18:48:45.245000
unit.000233, step_2, 2015-10-09 18:48:14.661000, 2015-10-09 18:48:16.891000, 2015-10-09 18:48:17.219000, 2015-10-09 18:48:17.249000, 2015-10-09 18:48:37.224000, 2015-10-09 18:49:07.484000
unit.000234, step_2, 2015-10-09 18:48:14.663000, 2015-10-09 18:48:16.730000, 2015-10-09 18:48:17.025000, 2015-10-09 18:48:17.146000, 2015-10-09 18:48:37.215000, 2015-10-09 18:49:02.200000
unit.000235, step_2, 2015-10-09 18:48:14.665000, 2015-10-09 18:48:17.184000, 2015-10-09 18:48:17.455000, 2015-10-09 18:48:17.548000, 2015-10-09 18:48:38.579000, 2015-10-09 18:49:21.690000
unit.000236, step_2, 2015-10-09 18:48:14.666000, 2015-10-09 18:48:16.923000, 2015-10-09 18:48:17.230000, 2015-10-09 18:48:17.301000, 2015-10-09 18:48:37.082000, 2015-10-09 18:49:10.240000
unit.000237, step_2, 2015-10-09 18:48:14.668000, 2015-10-09 18:48:16.934000, 2015-10-09 18:48:17.235000, 2015-10-09 18:48:17.319000, 2015-10-09 18:48:37.083000, 2015-10-09 18:49:11.140000
unit.000238, step_2, 2015-10-09 18:48:14.670000, 2015-10-09 18:48:16.918000, 2015-10-09 18:48:17.228000, 2015-10-09 18:48:17.292000, 2015-10-09 18:48:37.206000, 2015-10-09 18:49:09.543000
unit.000239, step_2, 2015-10-09 18:48:14.671000, 2015-10-09 18:48:16.962000, 2015-10-09 18:48:17.244000, 2015-10-09 18:48:17.348000, 2015-10-09 18:48:37.206000, 2015-10-09 18:49:12.342000
unit.000240, step_2, 2015-10-09 18:48:14.673000, 2015-10-09 18:48:17.229000, 2015-10-09 18:48:17.468000, 2015-10-09 18:48:17.605000, 2015-10-09 18:48:37.936000, 2015-10-09 18:49:24.525000
unit.000241, step_2, 2015-10-09 18:48:14.678000, 2015-10-09 18:48:17.494000, 2015-10-09 18:48:17.698000, 2015-10-09 18:48:17.876000, 2015-10-09 18:48:38.995000, 2015-10-09 18:49:37.947000
unit.000242, step_2, 2015-10-09 18:48:14.680000, 2015-10-09 18:48:16.700000, 2015-10-09 18:48:17.021000, 2015-10-09 18:48:17.120000, 2015-10-09 18:48:37.224000, 2015-10-09 18:49:00.969000
unit.000243, step_2, 2015-10-09 18:48:14.681000, 2015-10-09 18:48:16.270000, 2015-10-09 18:48:16.492000, 2015-10-09 18:48:16.543000, 2015-10-09 18:48:37.328000, 2015-10-09 18:48:44.811000
unit.000244, step_2, 2015-10-09 18:48:14.689000, 2015-10-09 18:48:17.219000, 2015-10-09 18:48:17.461000, 2015-10-09 18:48:17.575000, 2015-10-09 18:48:38.580000, 2015-10-09 18:49:23.558000
unit.000245, step_2, 2015-10-09 18:48:14.691000, 2015-10-09 18:48:17.462000, 2015-10-09 18:48:17.686000, 2015-10-09 18:48:17.829000, 2015-10-09 18:48:37.087000, 2015-10-09 18:49:35.314000
unit.000246, step_2, 2015-10-09 18:48:14.692000, 2015-10-09 18:48:17.242000, 2015-10-09 18:48:17.470000, 2015-10-09 18:48:17.615000, 2015-10-09 18:48:38.690000, 2015-10-09 18:49:25.485000
unit.000247, step_2, 2015-10-09 18:48:14.699000, 2015-10-09 18:48:17.193000, 2015-10-09 18:48:17.457000, 2015-10-09 18:48:17.557000, 2015-10-09 18:48:38.689000, 2015-10-09 18:49:22.656000
