uid, iter, step, uid, step, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, 0, pre_loop, 1453383182.84, 1453383183.55, 1453383196.87, 1453383196.97, 1453383197.08, 1453383197.18, 1453383197.28,1453383197.39, 1453383200.8, 1453383200.94, 1453383201.01, 1453383201.94, 1453383202.03
unit.000001, 1, sim, 1453383225.67, 1453383300.57, 1453383319.62, 1453383379.08, 1453383379.09, 1453383379.14, 1453383379.24,1453383379.35, 1453383381.82, 1453383384.22, 1453383384.24, 1453383385.11, 1453383385.2
unit.000002, 1, sim, 1453383225.67, 1453383301.01, 1453383320.3, 1453383380.14, 1453383380.15, 1453383380.18, 1453383380.28,1453383380.38, 1453383382.83, 1453383385.22, 1453383385.23, 1453383386.11, 1453383386.21
unit.000003, 1, sim, 1453383225.67, 1453383301.46, 1453383320.62, 1453383381.15, 1453383381.17, 1453383381.23, 1453383381.33,1453383381.43, 1453383383.94, 1453383386.24, 1453383386.25, 1453383388.14, 1453383388.24
unit.000004, 1, sim, 1453383225.67, 1453383324.74, 1453383348.07, 1453383434.41, 1453383434.51, 1453383434.7, 1453383434.79,1453383434.89, 1453383437.49, 1453383439.36, 1453383439.47, 1453383440.56, 1453383440.75
unit.000005, 1, sim, 1453383225.68, 1453383302.17, 1453383321.43, 1453383382.61, 1453383382.71, 1453383383.19, 1453383383.2,1453383383.21, 1453383385.66, 1453383387.67, 1453383387.77, 1453383388.89, 1453383388.99
unit.000006, 1, sim, 1453383225.68, 1453383302.35, 1453383321.63, 1453383383.21, 1453383383.22, 1453383383.34, 1453383383.44,1453383383.54, 1453383386.26, 1453383388.31, 1453383388.33, 1453383390.17, 1453383390.26
unit.000007, 1, sim, 1453383225.68, 1453383303.17, 1453383322.53, 1453383384.91, 1453383385.23, 1453383385.25, 1453383385.31,1453383385.41, 1453383387.78, 1453383389.93, 1453383390.03, 1453383390.94, 1453383391.05
unit.000008, 1, sim, 1453383225.68, 1453383242.15, 1453383243.41, 1453383244.26, 1453383244.36, 1453383244.47, 1453383244.57,1453383244.67, 1453383248.99, 1453383249.61, 1453383249.71, 1453383250.91, 1453383251.01
unit.000009, 1, sim, 1453383225.68, 1453383303.98, 1453383323.44, 1453383386.82, 1453383386.93, 1453383387.25, 1453383387.27,1453383387.29, 1453383389.79, 1453383391.81, 1453383391.91, 1453383392.96, 1453383393.05
unit.000010, 1, sim, 1453383225.68, 1453383246.65, 1453383250.95, 1453383254.85, 1453383254.96, 1453383255.13, 1453383255.49,1453383255.51, 1453383257.78, 1453383260.86, 1453383260.97, 1453383261.91, 1453383262.01
unit.000011, 1, sim, 1453383225.69, 1453383304.69, 1453383324.34, 1453383388.49, 1453383388.59, 1453383388.78, 1453383388.88,1453383388.98, 1453383391.47, 1453383393.49, 1453383393.54, 1453383394.79, 1453383394.89
unit.000012, 1, sim, 1453383225.69, 1453383304.87, 1453383324.45, 1453383388.91, 1453383389.02, 1453383389.37, 1453383389.39,1453383389.4, 1453383391.91, 1453383393.85, 1453383393.96, 1453383394.97, 1453383395.08
unit.000013, 1, sim, 1453383225.69, 1453383328.97, 1453383352.8, 1453383444.46, 1453383444.47, 1453383444.5, 1453383444.6,1453383444.7, 1453383448.88, 1453383450.65, 1453383450.75, 1453383452.5, 1453383452.6
unit.000014, 1, sim, 1453383225.69, 1453383305.8, 1453383325.45, 1453383391.02, 1453383391.13, 1453383391.46, 1453383391.47,1453383391.5, 1453383394.03, 1453383395.92, 1453383396.02, 1453383397.01, 1453383397.11
unit.000015, 1, sim, 1453383225.69, 1453383305.44, 1453383325.32, 1453383390.4, 1453383390.42, 1453383390.46, 1453383390.56,1453383390.67, 1453383393.12, 1453383395.09, 1453383395.19, 1453383396.64, 1453383396.74
unit.000016, 1, sim, 1453383225.69, 1453383258.09, 1453383265.87, 1453383280.92, 1453383281.03, 1453383281.27, 1453383281.36,1453383281.47, 1453383286.41, 1453383288.23, 1453383288.33, 1453383289.23, 1453383289.32
unit.000017, 1, sim, 1453383225.69, 1453383269.57, 1453383281.29, 1453383307.22, 1453383307.24, 1453383307.35, 1453383307.45,1453383307.55, 1453383310.23, 1453383312.39, 1453383312.49, 1453383313.62, 1453383313.72
