iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-11-05 23:31:51.268543
1,sim,kernel_0,start_time,2015-11-05 23:31:51.291216
1,sim,kernel_0,wait_time,2015-11-05 23:31:51.977851
1,sim,kernel_0,res_time,2015-11-05 23:33:23.024537
1,sim,kernel_0,stop_time,2015-11-05 23:33:23.025654
1,sim,post,start_time,2015-11-05 23:33:23.025696
1,sim,post,stop_time,2015-11-05 23:33:23.034160
1,ana,kernel_0,start_time,2015-11-05 23:33:23.039199
1,ana,kernel_0,wait_time,2015-11-05 23:33:23.794263
1,ana,kernel_0,res_time,2015-11-05 23:34:28.487150
1,ana,kernel_0,stop_time,2015-11-05 23:34:28.488248
1,ana,post,start_time,2015-11-05 23:34:28.488286
1,ana,post,stop_time,2015-11-05 23:34:28.496754
