     13 asciifile-10.dat:/
     19 asciifile-10.dat:+
     21 asciifile-10.dat:0
     28 asciifile-10.dat:1
     17 asciifile-10.dat:2
     23 asciifile-10.dat:3
     11 asciifile-10.dat:4
     16 asciifile-10.dat:5
     15 asciifile-10.dat:6
     14 asciifile-10.dat:7
     19 asciifile-10.dat:8
     10 asciifile-10.dat:9
     14 asciifile-10.dat:a
     18 asciifile-10.dat:A
     14 asciifile-10.dat:b
     15 asciifile-10.dat:B
     14 asciifile-10.dat:c
     16 asciifile-10.dat:C
     20 asciifile-10.dat:d
     17 asciifile-10.dat:D
     13 asciifile-10.dat:e
     16 asciifile-10.dat:E
     10 asciifile-10.dat:f
     14 asciifile-10.dat:F
     18 asciifile-10.dat:g
     21 asciifile-10.dat:G
     13 asciifile-10.dat:h
     15 asciifile-10.dat:H
     15 asciifile-10.dat:i
     19 asciifile-10.dat:I
     13 asciifile-10.dat:j
     12 asciifile-10.dat:J
     16 asciifile-10.dat:k
     15 asciifile-10.dat:K
     18 asciifile-10.dat:l
      8 asciifile-10.dat:L
     15 asciifile-10.dat:m
     13 asciifile-10.dat:M
     17 asciifile-10.dat:n
     14 asciifile-10.dat:N
     18 asciifile-10.dat:o
     14 asciifile-10.dat:O
     16 asciifile-10.dat:p
     12 asciifile-10.dat:P
     11 asciifile-10.dat:q
     16 asciifile-10.dat:Q
     15 asciifile-10.dat:r
     17 asciifile-10.dat:R
     14 asciifile-10.dat:s
     20 asciifile-10.dat:S
     19 asciifile-10.dat:t
     15 asciifile-10.dat:T
     12 asciifile-10.dat:u
     16 asciifile-10.dat:U
     14 asciifile-10.dat:v
     14 asciifile-10.dat:V
      9 asciifile-10.dat:w
     16 asciifile-10.dat:W
     18 asciifile-10.dat:x
     15 asciifile-10.dat:X
     13 asciifile-10.dat:y
     15 asciifile-10.dat:Y
     14 asciifile-10.dat:z
     16 asciifile-10.dat:Z
     24 asciifile-11.dat:/
     19 asciifile-11.dat:+
     11 asciifile-11.dat:0
     14 asciifile-11.dat:1
     16 asciifile-11.dat:2
     14 asciifile-11.dat:3
     16 asciifile-11.dat:4
     17 asciifile-11.dat:5
     13 asciifile-11.dat:6
     12 asciifile-11.dat:7
     13 asciifile-11.dat:8
     17 asciifile-11.dat:9
     18 asciifile-11.dat:a
     13 asciifile-11.dat:A
     13 asciifile-11.dat:b
     13 asciifile-11.dat:B
     13 asciifile-11.dat:c
     11 asciifile-11.dat:C
     22 asciifile-11.dat:d
      8 asciifile-11.dat:D
     12 asciifile-11.dat:e
     13 asciifile-11.dat:E
     16 asciifile-11.dat:f
     20 asciifile-11.dat:F
     22 asciifile-11.dat:g
     17 asciifile-11.dat:G
     11 asciifile-11.dat:h
     16 asciifile-11.dat:H
     13 asciifile-11.dat:i
     18 asciifile-11.dat:I
     12 asciifile-11.dat:j
     15 asciifile-11.dat:J
      8 asciifile-11.dat:k
     19 asciifile-11.dat:K
     16 asciifile-11.dat:l
     22 asciifile-11.dat:L
     24 asciifile-11.dat:m
     16 asciifile-11.dat:M
      9 asciifile-11.dat:n
     14 asciifile-11.dat:N
     13 asciifile-11.dat:o
     13 asciifile-11.dat:O
     15 asciifile-11.dat:p
     11 asciifile-11.dat:P
     13 asciifile-11.dat:q
     15 asciifile-11.dat:Q
     18 asciifile-11.dat:r
     10 asciifile-11.dat:R
     20 asciifile-11.dat:s
     15 asciifile-11.dat:S
     10 asciifile-11.dat:t
     20 asciifile-11.dat:T
     17 asciifile-11.dat:u
     18 asciifile-11.dat:U
     21 asciifile-11.dat:v
     17 asciifile-11.dat:V
     19 asciifile-11.dat:w
     17 asciifile-11.dat:W
     20 asciifile-11.dat:x
     13 asciifile-11.dat:X
     29 asciifile-11.dat:y
     18 asciifile-11.dat:Y
      8 asciifile-11.dat:z
      8 asciifile-11.dat:Z
     20 asciifile-12.dat:/
     20 asciifile-12.dat:+
     18 asciifile-12.dat:0
     13 asciifile-12.dat:1
     23 asciifile-12.dat:2
     12 asciifile-12.dat:3
     15 asciifile-12.dat:4
     20 asciifile-12.dat:5
     11 asciifile-12.dat:6
     20 asciifile-12.dat:7
     11 asciifile-12.dat:8
     14 asciifile-12.dat:9
     20 asciifile-12.dat:a
     17 asciifile-12.dat:A
      4 asciifile-12.dat:b
     17 asciifile-12.dat:B
     20 asciifile-12.dat:c
     16 asciifile-12.dat:C
     16 asciifile-12.dat:d
     12 asciifile-12.dat:D
     13 asciifile-12.dat:e
     14 asciifile-12.dat:E
     11 asciifile-12.dat:f
     18 asciifile-12.dat:F
     13 asciifile-12.dat:g
     10 asciifile-12.dat:G
     13 asciifile-12.dat:h
     13 asciifile-12.dat:H
     17 asciifile-12.dat:i
     23 asciifile-12.dat:I
     16 asciifile-12.dat:j
     13 asciifile-12.dat:J
     19 asciifile-12.dat:k
     17 asciifile-12.dat:K
     13 asciifile-12.dat:l
     24 asciifile-12.dat:L
