uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446638184.35, 1446638184.92, 1446638194.86, 1446638195.11, 1446638196.13, 1446638196.99
unit.000001, 1, sim, 1446638202.95, 1446638204.85, 1446638244.02, 1446638244.22, 1446638269.65, 1446638277.87
unit.000002, 1, sim, 1446638202.96, 1446638204.86, 1446638245.06, 1446638245.27, 1446638269.85, 1446638278.88
unit.000003, 1, sim, 1446638202.96, 1446638204.87, 1446638246.08, 1446638246.28, 1446638273.97, 1446638279.91
unit.000004, 1, sim, 1446638202.97, 1446638204.86, 1446638245.47, 1446638245.72, 1446638273.77, 1446638279.91
unit.000005, 1, sim, 1446638202.97, 1446638204.88, 1446638246.89, 1446638247.09, 1446638275.68, 1446638280.92
unit.000006, 1, sim, 1446638202.97, 1446638204.89, 1446638247.1, 1446638247.3, 1446638276.38, 1446638280.92
unit.000007, 1, sim, 1446638202.98, 1446638204.9, 1446638248.16, 1446638248.36, 1446638276.58, 1446638282.03
unit.000008, 1, sim, 1446638202.98, 1446638204.91, 1446638248.84, 1446638248.99, 1446638277.29, 1446638283.09
unit.000009, 1, sim, 1446638202.99, 1446638204.91, 1446638249.41, 1446638249.61, 1446638277.24, 1446638283.08
unit.000010, 1, sim, 1446638202.99, 1446638204.92, 1446638250.03, 1446638250.23, 1446638263.09, 1446638268.75
unit.000011, 1, sim, 1446638202.99, 1446638204.34, 1446638205.06, 1446638205.26, 1446638225.63, 1446638226.19
unit.000012, 1, sim, 1446638203.0, 1446638204.41, 1446638211.11, 1446638211.32, 1446638242.89, 1446638245.31
unit.000013, 1, sim, 1446638203.0, 1446638204.34, 1446638205.89, 1446638206.09, 1446638234.71, 1446638236.25
unit.000014, 1, sim, 1446638203.01, 1446638204.35, 1446638206.6, 1446638206.83, 1446638238.15, 1446638240.28
unit.000015, 1, sim, 1446638203.01, 1446638204.36, 1446638207.22, 1446638207.42, 1446638242.19, 1446638243.29
unit.000016, 1, sim, 1446638203.02, 1446638204.37, 1446638207.84, 1446638208.04, 1446638243.91, 1446638247.33
unit.000017, 1, sim, 1446638203.02, 1446638204.38, 1446638208.67, 1446638208.87, 1446638244.22, 1446638247.34
unit.000018, 1, sim, 1446638203.02, 1446638204.76, 1446638236.62, 1446638236.82, 1446638262.29, 1446638267.71
unit.000019, 1, sim, 1446638203.02, 1446638204.84, 1446638242.98, 1446638243.18, 1446638268.84, 1446638276.86
unit.000020, 1, sim, 1446638203.03, 1446638204.88, 1446638246.49, 1446638246.8, 1446638274.87, 1446638279.91
unit.000021, 1, sim, 1446638203.03, 1446638204.93, 1446638250.44, 1446638250.65, 1446638263.2, 1446638268.75
unit.000022, 1, sim, 1446638203.04, 1446638204.43, 1446638212.47, 1446638212.67, 1446638246.54, 1446638248.35
unit.000023, 1, sim, 1446638203.04, 1446638204.43, 1446638212.67, 1446638212.91, 1446638246.44, 1446638248.35
unit.000024, 1, sim, 1446638203.04, 1446638204.44, 1446638213.71, 1446638213.91, 1446638248.26, 1446638251.43
unit.000025, 1, sim, 1446638203.04, 1446638204.44, 1446638214.13, 1446638214.33, 1446638247.65, 1446638250.39
unit.000026, 1, sim, 1446638203.04, 1446638204.45, 1446638214.75, 1446638214.95, 1446638247.35, 1446638249.38
unit.000027, 1, sim, 1446638203.05, 1446638204.47, 1446638216.13, 1446638217.54, 1446638242.08, 1446638243.29
unit.000028, 1, sim, 1446638203.06, 1446638204.48, 1446638218.64, 1446638218.84, 1446638247.75, 1446638250.4
unit.000029, 1, sim, 1446638203.06, 1446638204.49, 1446638219.44, 1446638219.65, 1446638250.58, 1446638252.45
unit.000030, 1, sim, 1446638203.06, 1446638204.51, 1446638220.14, 1446638220.34, 1446638252.7, 1446638255.49
unit.000031, 1, sim, 1446638203.07, 1446638204.51, 1446638220.76, 1446638220.96, 1446638255.32, 1446638256.51
unit.000032, 1, sim, 1446638203.07, 1446638204.53, 1446638221.38, 1446638221.58, 1446638259.45, 1446638261.59
unit.000033, 1, sim, 1446638203.07, 1446638204.54, 1446638222.01, 1446638222.21, 1446638259.05, 1446638260.58
unit.000034, 1, sim, 1446638203.07, 1446638204.55, 1446638222.63, 1446638222.83, 1446638263.3, 1446638268.75
unit.000035, 1, sim, 1446638203.08, 1446638204.58, 1446638223.25, 1446638223.45, 1446638251.89, 1446638253.46
unit.000036, 1, sim, 1446638203.08, 1446638204.59, 1446638223.87, 1446638224.08, 1446638252.82, 1446638255.49
