iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-11-04 12:03:16.433267
None,pre_loop,None,wait_time,2015-11-04 12:03:16.458625
None,pre_loop,None,res_time,2015-11-04 12:03:29.500501
None,pre_loop,None,stop_time,2015-11-04 12:03:29.501869
1,sim,kernel_0,start_time,2015-11-04 12:03:29.505137
1,sim,kernel_0,wait_time,2015-11-04 12:03:29.924068
1,sim,kernel_0,res_time,2015-11-04 12:04:14.397542
1,sim,kernel_0,stop_time,2015-11-04 12:04:14.398769
1,sim,post,start_time,2015-11-04 12:04:14.398800
1,sim,post,stop_time,2015-11-04 12:04:14.405500
1,ana,kernel_0,start_time,2015-11-04 12:04:14.415400
1,ana,kernel_0,wait_time,2015-11-04 12:04:14.450968
1,ana,kernel_0,res_time,2015-11-04 12:04:17.515127
1,ana,kernel_0,stop_time,2015-11-04 12:04:17.516449
1,ana,kernel_1,start_time,2015-11-04 12:04:17.516479
1,ana,kernel_1,wait_time,2015-11-04 12:04:17.539340
1,ana,kernel_1,res_time,2015-11-04 12:04:25.119319
1,ana,kernel_1,stop_time,2015-11-04 12:04:25.120691
1,ana,post,start_time,2015-11-04 12:04:25.120752
1,ana,post,stop_time,2015-11-04 12:04:25.121241
