uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-27 23:39:49.730000, 2015-09-27 23:39:50.681000, 2015-09-27 23:40:00.183000, 2015-09-27 23:40:00.195000, 2015-09-27 23:40:02.638000, 2015-09-27 23:40:04.925000
unit.000001, 1, sim, 2015-09-27 23:40:21.690000, 2015-09-27 23:41:16.607000, 2015-09-27 23:41:17.660000, 2015-09-28 01:12:10.918000, 2015-09-28 01:15:22.784000, 2015-09-28 01:15:24.621000
unit.000002, 1, sim, 2015-09-27 23:40:21.691000, 2015-09-27 23:41:16.784000, 2015-09-27 23:41:17.664000, 2015-09-28 01:12:48.919000, 2015-09-28 01:16:00.887000, 2015-09-28 01:16:02.334000
unit.000003, 1, sim, 2015-09-27 23:40:21.695000, 2015-09-27 23:41:16.606000, 2015-09-27 23:41:17.662000, 2015-09-28 01:12:41.256000, 2015-09-28 01:15:52.017000, 2015-09-28 01:15:53.610000
unit.000004, 1, sim, 2015-09-27 23:40:21.697000, 2015-09-27 23:40:41.315000, 2015-09-27 23:40:42.384000, 2015-09-28 00:02:53.084000, 2015-09-28 00:06:03.740000, 2015-09-28 00:06:05.138000
unit.000005, 1, sim, 2015-09-27 23:40:21.703000, 2015-09-27 23:40:36.520000, 2015-09-27 23:40:37.247000, 2015-09-27 23:53:15.365000, 2015-09-27 23:56:25.830000, 2015-09-27 23:56:27.693000
unit.000006, 1, sim, 2015-09-27 23:40:21.705000, 2015-09-27 23:40:41.606000, 2015-09-27 23:40:42.388000, 2015-09-28 00:02:55.286000, 2015-09-28 00:06:08.255000, 2015-09-28 00:06:09.683000
unit.000007, 1, sim, 2015-09-27 23:40:21.710000, 2015-09-27 23:41:20.071000, 2015-09-27 23:41:20.896000, 2015-09-28 01:19:26.726000, 2015-09-28 01:22:37.685000, 2015-09-28 01:22:39.739000
unit.000008, 1, sim, 2015-09-27 23:40:21.712000, 2015-09-27 23:40:46.079000, 2015-09-27 23:40:47.124000, 2015-09-28 00:09:25.836000, 2015-09-28 00:12:36.201000, 2015-09-28 00:12:37.038000
unit.000009, 1, sim, 2015-09-27 23:40:21.718000, 2015-09-27 23:40:42.575000, 2015-09-27 23:40:43.572000, 2015-09-28 00:03:00.003000, 2015-09-28 00:06:10.361000, 2015-09-28 00:06:11.654000
unit.000010, 1, sim, 2015-09-27 23:40:21.720000, 2015-09-27 23:40:50.400000, 2015-09-27 23:40:51.375000, 2015-09-28 00:21:09.075000, 2015-09-28 00:24:19.396000, 2015-09-28 00:24:21.298000
unit.000011, 1, sim, 2015-09-27 23:40:21.721000, 2015-09-27 23:40:44.718000, 2015-09-27 23:40:45.338000, 2015-09-28 00:09:15.123000, 2015-09-28 00:12:25.882000, 2015-09-28 00:12:26.953000
unit.000012, 1, sim, 2015-09-27 23:40:21.724000, 2015-09-27 23:40:45.262000, 2015-09-27 23:40:45.927000, 2015-09-28 00:09:18.837000, 2015-09-28 00:12:29.588000, 2015-09-28 00:12:30.787000
unit.000013, 1, sim, 2015-09-27 23:40:21.725000, 2015-09-27 23:40:45.443000, 2015-09-27 23:40:46.538000, 2015-09-28 00:09:18.925000, 2015-09-28 00:12:29.298000, 2015-09-28 00:12:30.914000
unit.000014, 1, sim, 2015-09-27 23:40:21.727000, 2015-09-27 23:40:56.771000, 2015-09-27 23:40:57.663000, 2015-09-28 00:34:11.035000, 2015-09-28 00:37:24.595000, 2015-09-28 00:37:25.660000
unit.000015, 1, sim, 2015-09-27 23:40:21.729000, 2015-09-27 23:40:49.717000, 2015-09-27 23:40:50.647000, 2015-09-28 00:20:48.511000, 2015-09-28 00:24:03.273000, 2015-09-28 00:24:05.582000
unit.000016, 1, sim, 2015-09-27 23:40:21.730000, 2015-09-27 23:40:49.950000, 2015-09-27 23:40:50.649000, 2015-09-28 00:21:06.850000, 2015-09-28 00:24:17.116000, 2015-09-28 00:24:18.767000
unit.000017, 1, sim, 2015-09-27 23:40:21.732000, 2015-09-27 23:40:50.222000, 2015-09-27 23:40:51.374000, 2015-09-28 00:21:09.033000, 2015-09-28 00:24:19.331000, 2015-09-28 00:24:21.207000
unit.000018, 1, sim, 2015-09-27 23:40:21.734000, 2015-09-27 23:40:50.580000, 2015-09-27 23:40:51.378000, 2015-09-28 00:21:27.365000, 2015-09-28 00:24:38.626000, 2015-09-28 00:24:40.293000
unit.000019, 1, sim, 2015-09-27 23:40:21.736000, 2015-09-27 23:40:50.961000, 2015-09-27 23:40:52.107000, 2015-09-28 00:22:04.813000, 2015-09-28 00:25:15.378000, 2015-09-28 00:25:16.906000
unit.000020, 1, sim, 2015-09-27 23:40:21.742000, 2015-09-27 23:40:51.139000, 2015-09-27 23:40:52.112000, 2015-09-28 00:23:44.155000, 2015-09-28 00:26:54.715000, 2015-09-28 00:26:56.135000
unit.000021, 1, sim, 2015-09-27 23:40:21.744000, 2015-09-27 23:40:51.495000, 2015-09-27 23:40:52.837000, 2015-09-28 00:24:17.125000, 2015-09-28 00:27:27.387000, 2015-09-28 00:27:29.132000
