uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1445642573.34, 1445642574.47, 1445642586.07, 1445642586.16, 1445642587.65, 1445642589.02
unit.000001, 1, sim, 1445642627.59, 1445642708.38, 1445642709.12, 1445642709.22, 1445642906.2, 1445642910.88
unit.000002, 1, sim, 1445642627.59, 1445642739.56, 1445642740.35, 1445642740.43, 1445642940.98, 1445642944.14
unit.000003, 1, sim, 1445642627.6, 1445642747.34, 1445642748.18, 1445642748.19, 1445642968.21, 1445642969.15
unit.000004, 1, sim, 1445642627.6, 1445642732.98, 1445642733.55, 1445642733.59, 1445642935.61, 1445642936.51
unit.000005, 1, sim, 1445642627.6, 1445642740.17, 1445642741.07, 1445642741.1, 1445642939.37, 1445642945.05
unit.000006, 1, sim, 1445642627.61, 1445642712.41, 1445642713.07, 1445642713.12, 1445642929.37, 1445642931.27
unit.000007, 1, sim, 1445642627.61, 1445642743.21, 1445642744.01, 1445642744.02, 1445642945.26, 1445642947.22
unit.000008, 1, sim, 1445642627.62, 1445642730.9, 1445642731.72, 1445642731.73, 1445642931.13, 1445642933.97
unit.000009, 1, sim, 1445642627.62, 1445642714.1, 1445642715.38, 1445642715.43, 1445642915.59, 1445642916.61
unit.000010, 1, sim, 1445642627.62, 1445642747.78, 1445642748.46, 1445642748.47, 1445642972.62, 1445642973.71
unit.000011, 1, sim, 1445642627.62, 1445642749.75, 1445642750.4, 1445642750.42, 1445642948.31, 1445642953.58
unit.000012, 1, sim, 1445642627.62, 1445642644.01, 1445642644.84, 1445642644.9, 1445642872.52, 1445642873.19
unit.000013, 1, sim, 1445642627.62, 1445642646.94, 1445642647.75, 1445642647.76, 1445642848.98, 1445642849.42
unit.000014, 1, sim, 1445642627.63, 1445642649.34, 1445642650.04, 1445642650.07, 1445642848.29, 1445642849.95
unit.000015, 1, sim, 1445642627.64, 1445642717.22, 1445642717.92, 1445642717.99, 1445642913.87, 1445642917.05
unit.000016, 1, sim, 1445642627.64, 1445642717.57, 1445642718.35, 1445642718.36, 1445642960.12, 1445642962.23
unit.000017, 1, sim, 1445642627.64, 1445642718.19, 1445642719.01, 1445642719.1, 1445642915.59, 1445642917.33
unit.000018, 1, sim, 1445642627.65, 1445642661.35, 1445642661.96, 1445642662.04, 1445642868.42, 1445642869.03
unit.000019, 1, sim, 1445642627.65, 1445642664.62, 1445642665.35, 1445642665.43, 1445642866.45, 1445642867.25
unit.000020, 1, sim, 1445642627.65, 1445642719.28, 1445642719.74, 1445642719.76, 1445642917.64, 1445642920.14
