uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-23 01:52:19.282000, 2015-09-23 01:52:19.739000, 2015-09-23 01:52:31.707000, 2015-09-23 01:52:31.720000, 2015-09-23 01:52:34.178000, 2015-09-23 01:52:35.679000
unit.000001, 1, sim, 2015-09-23 01:52:48.013000, 2015-09-23 01:53:07.839000, 2015-09-23 01:53:08.685000, 2015-09-23 01:56:15.473000, 2015-09-23 01:59:27.585000, 2015-09-23 01:59:28.987000
unit.000002, 1, sim, 2015-09-23 01:52:48.014000, 2015-09-23 01:53:07.022000, 2015-09-23 01:53:08.661000, 2015-09-23 01:56:14.630000, 2015-09-23 01:59:25.952000, 2015-09-23 01:59:27.390000
unit.000003, 1, sim, 2015-09-23 01:52:48.016000, 2015-09-23 01:53:07.929000, 2015-09-23 01:53:08.689000, 2015-09-23 01:56:15.492000, 2015-09-23 01:59:30.501000, 2015-09-23 01:59:32.191000
unit.000004, 1, sim, 2015-09-23 01:52:48.028000, 2015-09-23 01:52:57.364000, 2015-09-23 01:52:58.195000, 2015-09-23 01:52:58.235000, 2015-09-23 01:56:15.789000, 2015-09-23 01:56:18.036000
unit.000005, 1, sim, 2015-09-23 01:52:48.035000, 2015-09-23 01:53:06.415000, 2015-09-23 01:53:06.965000, 2015-09-23 01:56:12.572000, 2015-09-23 01:59:23.103000, 2015-09-23 01:59:24.475000
unit.000006, 1, sim, 2015-09-23 01:52:48.037000, 2015-09-23 01:53:10.062000, 2015-09-23 01:53:10.724000, 2015-09-23 01:56:17.806000, 2015-09-23 01:59:32.144000, 2015-09-23 01:59:33.526000
unit.000007, 1, sim, 2015-09-23 01:52:48.039000, 2015-09-23 01:53:10.525000, 2015-09-23 01:53:11.444000, 2015-09-23 01:56:18.040000, 2015-09-23 01:59:29.844000, 2015-09-23 01:59:30.632000
unit.000008, 1, sim, 2015-09-23 01:52:48.040000, 2015-09-23 01:53:10.795000, 2015-09-23 01:53:11.455000, 2015-09-23 01:56:18.072000, 2015-09-23 01:59:30.385000, 2015-09-23 01:59:32.989000
unit.000009, 1, sim, 2015-09-23 01:52:48.047000, 2015-09-23 01:53:11.238000, 2015-09-23 01:53:12.356000, 2015-09-23 01:56:18.287000, 2015-09-23 01:59:30.822000, 2015-09-23 01:59:33.343000
unit.000010, 1, sim, 2015-09-23 01:52:48.049000, 2015-09-23 01:53:11.594000, 2015-09-23 01:53:13.067000, 2015-09-23 01:56:18.486000, 2015-09-23 01:59:29.847000, 2015-09-23 01:59:30.764000
unit.000011, 1, sim, 2015-09-23 01:52:48.051000, 2015-09-23 01:53:12.262000, 2015-09-23 01:53:13.086000, 2015-09-23 01:56:18.708000, 2015-09-23 01:59:32.898000, 2015-09-23 01:59:34.499000
