uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 1, sim, 1446765963.57, 1446765963.89, 1446765970.25, 1446765970.45, 1446765971.09, 1446765983.63
unit.000001, 1, sim, 1446765963.57, 1446765963.9, 1446765971.06, 1446765971.26, 1446765971.89, 1446765987.28
unit.000002, 1, sim, 1446765963.57, 1446765963.9, 1446765971.26, 1446765971.46, 1446765972.09, 1446765988.09
unit.000003, 1, sim, 1446765963.57, 1446765963.9, 1446765970.86, 1446765971.06, 1446765971.69, 1446765986.64
unit.000004, 1, sim, 1446765963.57, 1446765963.9, 1446765971.67, 1446765971.87, 1446765972.5, 1446765989.7
unit.000005, 1, sim, 1446765963.57, 1446765963.89, 1446765970.45, 1446765970.65, 1446765971.29, 1446765984.56
unit.000006, 1, sim, 1446765963.58, 1446765963.88, 1446765968.01, 1446765968.22, 1446765968.87, 1446765974.32
unit.000007, 1, sim, 1446765963.58, 1446765963.88, 1446765967.81, 1446765968.02, 1446765968.67, 1446765972.79
unit.000008, 1, sim, 1446765963.58, 1446765963.88, 1446765968.22, 1446765968.42, 1446765969.08, 1446765975.03
unit.000009, 1, sim, 1446765963.58, 1446765963.88, 1446765968.62, 1446765968.82, 1446765969.48, 1446765976.51
unit.000010, 1, sim, 1446765963.58, 1446765963.89, 1446765968.82, 1446765969.03, 1446765969.68, 1446765977.26
unit.000011, 1, sim, 1446765963.58, 1446765963.89, 1446765969.03, 1446765969.23, 1446765969.88, 1446765978.62
unit.000012, 1, sim, 1446765963.58, 1446765963.89, 1446765969.43, 1446765969.63, 1446765970.28, 1446765980.07
unit.000013, 1, sim, 1446765963.59, 1446765963.89, 1446765969.64, 1446765969.84, 1446765970.48, 1446765981.4
unit.000014, 1, sim, 1446765963.59, 1446765963.89, 1446765970.04, 1446765970.24, 1446765970.89, 1446765983.12
unit.000015, 1, sim, 1446765963.59, 1446765963.9, 1446765971.47, 1446765971.67, 1446765972.29, 1446765989.2
unit.000016, 1, sim, 1446765963.59, 1446765963.89, 1446765970.65, 1446765970.85, 1446765971.49, 1446765985.27
unit.000017, 1, sim, 1446765963.59, 1446765963.89, 1446765969.84, 1446765970.04, 1446765970.68, 1446765981.97
