uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-24 16:16:45.163000, 2015-09-24 16:16:46.008000, 2015-09-24 16:16:55.845000, 2015-09-24 16:16:55.857000, 2015-09-24 16:16:58.254000, 2015-09-24 16:16:59.978000
unit.000001, 1, sim, 2015-09-24 16:17:11.365000, 2015-09-24 16:17:45.982000, 2015-09-24 16:17:46.865000, 2015-09-24 16:20:40.295000, 2015-09-24 16:23:52.415000, 2015-09-24 16:23:54.195000
unit.000002, 1, sim, 2015-09-24 16:17:11.367000, 2015-09-24 16:17:59.074000, 2015-09-24 16:17:59.946000, 2015-09-24 16:20:50.272000, 2015-09-24 16:24:04.920000, 2015-09-24 16:24:06.254000
unit.000003, 1, sim, 2015-09-24 16:17:11.368000, 2015-09-24 16:17:17.194000, 2015-09-24 16:17:17.760000, 2015-09-24 16:17:17.776000, 2015-09-24 16:20:29.071000, 2015-09-24 16:20:31.265000
unit.000004, 1, sim, 2015-09-24 16:17:11.370000, 2015-09-24 16:17:43.473000, 2015-09-24 16:17:44.158000, 2015-09-24 16:20:33.852000, 2015-09-24 16:23:45.461000, 2015-09-24 16:23:47.638000
unit.000005, 1, sim, 2015-09-24 16:17:11.372000, 2015-09-24 16:17:17.228000, 2015-09-24 16:17:17.764000, 2015-09-24 16:17:17.785000, 2015-09-24 16:20:29.390000, 2015-09-24 16:20:31.418000
unit.000006, 1, sim, 2015-09-24 16:17:11.373000, 2015-09-24 16:17:22.218000, 2015-09-24 16:17:23.052000, 2015-09-24 16:17:23.072000, 2015-09-24 16:20:41.359000, 2015-09-24 16:20:44.354000
unit.000007, 1, sim, 2015-09-24 16:17:11.375000, 2015-09-24 16:17:53.926000, 2015-09-24 16:17:55.120000, 2015-09-24 16:20:46.943000, 2015-09-24 16:23:57.512000, 2015-09-24 16:24:00.568000
unit.000008, 1, sim, 2015-09-24 16:17:11.376000, 2015-09-24 16:17:41.950000, 2015-09-24 16:17:42.944000, 2015-09-24 16:17:42.956000, 2015-09-24 16:21:01.225000, 2015-09-24 16:21:03.627000
unit.000009, 1, sim, 2015-09-24 16:17:11.378000, 2015-09-24 16:17:24.544000, 2015-09-24 16:17:25.874000, 2015-09-24 16:17:25.885000, 2015-09-24 16:20:42.489000, 2015-09-24 16:20:46.550000
unit.000010, 1, sim, 2015-09-24 16:17:11.379000, 2015-09-24 16:17:53.927000, 2015-09-24 16:17:55.124000, 2015-09-24 16:20:46.991000, 2015-09-24 16:23:59.920000, 2015-09-24 16:24:00.921000
unit.000011, 1, sim, 2015-09-24 16:17:11.381000, 2015-09-24 16:17:43.199000, 2015-09-24 16:17:44.151000, 2015-09-24 16:20:31.348000, 2015-09-24 16:23:42.483000, 2015-09-24 16:23:44.177000
unit.000012, 1, sim, 2015-09-24 16:17:11.383000, 2015-09-24 16:17:45.116000, 2015-09-24 16:17:46.113000, 2015-09-24 16:20:39.721000, 2015-09-24 16:23:50.535000, 2015-09-24 16:23:52.298000
unit.000013, 1, sim, 2015-09-24 16:17:11.384000, 2015-09-24 16:17:17.373000, 2015-09-24 16:17:18.504000, 2015-09-24 16:17:18.515000, 2015-09-24 16:20:30.836000, 2015-09-24 16:20:31.482000
unit.000014, 1, sim, 2015-09-24 16:17:11.386000, 2015-09-24 16:17:17.408000, 2015-09-24 16:17:18.509000, 2015-09-24 16:17:18.524000, 2015-09-24 16:20:31.256000, 2015-09-24 16:20:32.688000
unit.000015, 1, sim, 2015-09-24 16:17:11.387000, 2015-09-24 16:17:42.588000, 2015-09-24 16:17:43.548000, 2015-09-24 16:17:43.560000, 2015-09-24 16:21:03.408000, 2015-09-24 16:21:04.135000
unit.000016, 1, sim, 2015-09-24 16:17:11.389000, 2015-09-24 16:17:46.196000, 2015-09-24 16:17:47.601000, 2015-09-24 16:20:40.317000, 2015-09-24 16:23:52.780000, 2015-09-24 16:23:54.371000
unit.000017, 1, sim, 2015-09-24 16:17:11.390000, 2015-09-24 16:18:00.399000, 2015-09-24 16:18:01.162000, 2015-09-24 16:20:52.339000, 2015-09-24 16:24:03.593000, 2015-09-24 16:24:06.143000
unit.000018, 1, sim, 2015-09-24 16:17:11.392000, 2015-09-24 16:17:48.937000, 2015-09-24 16:17:50.011000, 2015-09-24 16:20:42.458000, 2015-09-24 16:23:56.678000, 2015-09-24 16:23:57.797000
unit.000019, 1, sim, 2015-09-24 16:17:11.393000, 2015-09-24 16:17:59.853000, 2015-09-24 16:18:00.565000, 2015-09-24 16:20:51.901000, 2015-09-24 16:24:02.645000, 2015-09-24 16:24:05.747000
unit.000020, 1, sim, 2015-09-24 16:17:11.395000, 2015-09-24 16:17:44.089000, 2015-09-24 16:17:44.778000, 2015-09-24 16:20:38.002000, 2015-09-24 16:23:50.201000, 2015-09-24 16:23:51.681000
unit.000021, 1, sim, 2015-09-24 16:17:11.397000, 2015-09-24 16:17:44.492000, 2015-09-24 16:17:45.366000, 2015-09-24 16:20:38.240000, 2015-09-24 16:23:50.094000, 2015-09-24 16:23:51.944000
unit.000022, 1, sim, 2015-09-24 16:17:11.398000, 2015-09-24 16:17:41.038000, 2015-09-24 16:17:41.743000, 2015-09-24 16:17:41.781000, 2015-09-24 16:21:00.483000, 2015-09-24 16:21:00.893000
unit.000023, 1, sim, 2015-09-24 16:17:11.400000, 2015-09-24 16:17:57.872000, 2015-09-24 16:17:58.744000, 2015-09-24 16:20:49.735000, 2015-09-24 16:24:00.247000, 2015-09-24 16:24:04.058000
