uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446307703.27, 1446307703.52, 1446307703.27, 1446307710.39, 1446307711.16, 1446307723.57
unit.000001, step_1, 1446307703.27, 1446307703.52, 1446307703.27, 1446307710.59, 1446307711.36, 1446307724.36
unit.000002, step_1, 1446307703.28, 1446307703.51, 1446307703.28, 1446307709.58, 1446307710.36, 1446307720.53
unit.000003, step_1, 1446307703.28, 1446307703.53, 1446307703.28, 1446307711.2, 1446307711.97, 1446307726.59
unit.000004, step_1, 1446307703.28, 1446307703.53, 1446307703.28, 1446307711.61, 1446307712.37, 1446307728.11
unit.000005, step_1, 1446307703.28, 1446307703.54, 1446307703.28, 1446307712.01, 1446307712.77, 1446307729.62
unit.000006, step_1, 1446307703.28, 1446307703.54, 1446307703.28, 1446307712.62, 1446307713.37, 1446307732.22
unit.000007, step_1, 1446307703.29, 1446307703.5, 1446307703.29, 1446307708.36, 1446307709.15, 1446307714.4
unit.000008, step_1, 1446307703.29, 1446307703.5, 1446307703.29, 1446307708.16, 1446307708.95, 1446307716.16
unit.000009, step_1, 1446307703.29, 1446307703.5, 1446307703.29, 1446307708.56, 1446307709.35, 1446307715.99
unit.000010, step_1, 1446307703.29, 1446307703.51, 1446307703.29, 1446307708.76, 1446307709.55, 1446307717.5
unit.000011, step_1, 1446307703.29, 1446307703.51, 1446307703.29, 1446307709.17, 1446307709.95, 1446307719.02
unit.000012, step_1, 1446307703.29, 1446307703.51, 1446307703.29, 1446307709.37, 1446307710.15, 1446307719.32
unit.000013, step_1, 1446307703.29, 1446307703.51, 1446307703.29, 1446307709.78, 1446307710.56, 1446307720.84
unit.000014, step_1, 1446307703.3, 1446307703.52, 1446307703.3, 1446307710.18, 1446307710.96, 1446307722.36
unit.000015, step_1, 1446307703.3, 1446307703.51, 1446307703.3, 1446307708.97, 1446307709.75, 1446307717.74
unit.000016, step_1, 1446307703.3, 1446307703.53, 1446307703.3, 1446307710.79, 1446307711.56, 1446307725.08
unit.000017, step_1, 1446307703.3, 1446307703.53, 1446307703.3, 1446307711.0, 1446307711.76, 1446307725.95
unit.000018, step_1, 1446307703.3, 1446307703.53, 1446307703.3, 1446307711.4, 1446307712.17, 1446307727.48
unit.000019, step_1, 1446307703.3, 1446307703.53, 1446307703.3, 1446307711.81, 1446307712.57, 1446307729.06
unit.000020, step_1, 1446307703.3, 1446307703.54, 1446307703.3, 1446307712.22, 1446307712.97, 1446307730.64
unit.000021, step_1, 1446307703.31, 1446307703.54, 1446307703.31, 1446307712.42, 1446307713.17, 1446307731.14
unit.000022, step_1, 1446307703.31, 1446307703.54, 1446307703.31, 1446307712.82, 1446307713.57, 1446307732.65
unit.000023, step_1, 1446307703.31, 1446307703.52, 1446307703.31, 1446307709.98, 1446307710.76, 1446307722.05
unit.000024, step_2, 1446307733.77, 1446307739.06, 1446307733.77, 1446307740.97, 1446307742.84, 1446307748.94
unit.000025, step_2, 1446307733.77, 1446307739.73, 1446307733.77, 1446307742.47, 1446307744.49, 1446307749.05
unit.000026, step_2, 1446307733.78, 1446307740.12, 1446307733.78, 1446307744.32, 1446307746.25, 1446307750.03
unit.000027, step_2, 1446307733.78, 1446307741.73, 1446307733.78, 1446307748.13, 1446307750.06, 1446307752.24
unit.000028, step_2, 1446307733.78, 1446307743.64, 1446307733.78, 1446307745.66, 1446307747.55, 1446307750.14
unit.000029, step_2, 1446307733.78, 1446307744.87, 1446307733.78, 1446307746.87, 1446307748.85, 1446307751.12
unit.000030, step_2, 1446307733.78, 1446307745.97, 1446307733.78, 1446307747.81, 1446307749.76, 1446307752.21
unit.000031, step_2, 1446307733.78, 1446307747.03, 1446307733.78, 1446307748.85, 1446307750.86, 1446307753.3
unit.000032, step_2, 1446307733.78, 1446307747.36, 1446307733.78, 1446307749.16, 1446307751.16, 1446307753.33
unit.000033, step_2, 1446307733.79, 1446307748.11, 1446307733.79, 1446307749.98, 1446307751.97, 1446307754.38
unit.000034, step_2, 1446307733.79, 1446307748.42, 1446307733.79, 1446307750.29, 1446307752.27, 1446307754.42
unit.000035, step_2, 1446307733.79, 1446307749.18, 1446307733.79, 1446307750.95, 1446307752.97, 1446307755.47
unit.000036, step_2, 1446307733.79, 1446307749.49, 1446307733.79, 1446307751.26, 1446307753.27, 1446307755.54
unit.000037, step_2, 1446307733.79, 1446307750.25, 1446307733.79, 1446307752.08, 1446307754.08, 1446307756.57
unit.000038, step_2, 1446307733.79, 1446307750.55, 1446307733.79, 1446307752.73, 1446307754.78, 1446307757.63
