iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-10-24 17:36:49.649140
None,pre_loop,None,wait_time,2015-10-24 17:36:49.672949
None,pre_loop,None,res_time,2015-10-24 17:37:03.784594
None,pre_loop,None,stop_time,2015-10-24 17:37:03.793392
1,sim,kernel_0,start_time,2015-10-24 17:37:03.796477
1,sim,kernel_0,wait_time,2015-10-24 17:37:04.148210
1,sim,kernel_0,res_time,2015-10-24 17:40:24.064177
1,sim,kernel_0,stop_time,2015-10-24 17:40:24.064525
1,sim,kernel_1,start_time,2015-10-24 17:40:24.064550
1,sim,kernel_1,wait_time,2015-10-24 17:40:24.344742
1,sim,kernel_1,res_time,2015-10-24 17:44:14.278227
1,sim,kernel_1,stop_time,2015-10-24 17:44:14.278949
1,sim,post,start_time,2015-10-24 17:44:14.278977
1,sim,post,stop_time,2015-10-24 17:44:14.280696
1,ana,kernel_0,start_time,2015-10-24 17:44:14.293874
1,ana,kernel_0,wait_time,2015-10-24 17:44:14.331963
1,ana,kernel_0,res_time,2015-10-24 17:44:38.886758
1,ana,kernel_0,stop_time,2015-10-24 17:44:38.887035
1,ana,kernel_1,start_time,2015-10-24 17:44:38.887059
1,ana,kernel_1,wait_time,2015-10-24 17:44:38.937704
1,ana,kernel_1,res_time,2015-10-24 17:44:51.235998
1,ana,kernel_1,stop_time,2015-10-24 17:44:51.236643
1,ana,post,start_time,2015-10-24 17:44:51.236671
1,ana,post,stop_time,2015-10-24 17:44:51.236995
