uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1445708209.71, 1445708211.08, 1445708220.59, 1445708220.62, 1445708221.62, 1445708223.15
unit.000001, 1, sim, 1445708224.45, 1445708226.29, 1445708227.17, 1445708227.24, 1445708417.95, 1445708419.95
unit.000002, 1, sim, 1445708224.45, 1445708226.47, 1445708227.21, 1445708227.24, 1445708418.08, 1445708420.13
unit.000003, 1, sim, 1445708224.45, 1445708225.94, 1445708226.54, 1445708226.57, 1445708417.83, 1445708419.6
unit.000004, 1, sim, 1445708224.45, 1445708225.59, 1445708226.5, 1445708226.51, 1445708418.07, 1445708419.38
unit.000005, 1, sim, 1445708224.47, 1445708225.24, 1445708226.06, 1445708226.07, 1445708418.05, 1445708419.19
unit.000006, 1, sim, 1445708224.47, 1445708226.3, 1445708227.19, 1445708227.24, 1445708417.96, 1445708420.12
unit.000007, 1, sim, 1445708224.48, 1445708226.12, 1445708227.13, 1445708227.14, 1445708417.8, 1445708419.77
unit.000008, 1, sim, 1445708224.48, 1445708226.64, 1445708227.52, 1445708227.53, 1445708418.46, 1445708420.3
unit.000009, 1, sim, 1445708224.49, 1445708225.77, 1445708226.52, 1445708226.55, 1445708417.85, 1445708419.6
unit.000010, 1, sim, 1445708224.49, 1445708226.47, 1445708227.23, 1445708227.25, 1445708418.36, 1445708420.3
unit.000011, 1, sim, 1445708224.49, 1445708225.95, 1445708226.56, 1445708226.57, 1445708417.65, 1445708419.77
unit.000012, 1, sim, 1445708224.49, 1445708226.12, 1445708227.15, 1445708227.19, 1445708418.06, 1445708419.95
unit.000013, 1, sim, 1445708224.51, 1445708225.42, 1445708226.08, 1445708226.09, 1445708417.82, 1445708419.36
unit.000014, 1, sim, 1445708224.51, 1445708226.66, 1445708227.53, 1445708227.58, 1445708418.07, 1445708420.48
unit.000015, 1, sim, 1445708224.52, 1445708226.82, 1445708227.55, 1445708227.58, 1445708421.06, 1445708422.83
unit.000016, 1, sim, 1445708224.53, 1445708226.83, 1445708227.57, 1445708227.59, 1445708418.46, 1445708420.48
unit.000017, 1, sim, 1445708424.7, 1445708427.2, 1445708427.92, 1445708427.96, 1445708644.55, 1445708645.2
unit.000018, 1, sim, 1445708424.71, 1445708427.2, 1445708427.91, 1445708427.92, 1445708640.14, 1445708641.4
unit.000019, 1, sim, 1445708424.71, 1445708427.02, 1445708427.52, 1445708427.53, 1445708643.05, 1445708645.02
unit.000020, 1, sim, 1445708424.71, 1445708427.02, 1445708427.5, 1445708427.53, 1445708640.54, 1445708641.3
unit.000021, 1, sim, 1445708424.71, 1445708426.67, 1445708427.26, 1445708427.28, 1445708639.34, 1445708640.95
unit.000022, 1, sim, 1445708424.71, 1445708426.84, 1445708427.48, 1445708427.48, 1445708639.54, 1445708641.12
unit.000023, 1, sim, 1445708424.71, 1445708427.37, 1445708427.94, 1445708427.96, 1445708643.25, 1445708645.1
unit.000024, 1, sim, 1445708424.72, 1445708427.37, 1445708427.95, 1445708427.97, 1445708640.04, 1445708641.48
unit.000025, 1, sim, 1445708424.72, 1445708427.55, 1445708428.37, 1445708428.38, 1445708642.15, 1445708643.84
unit.000026, 1, sim, 1445708424.72, 1445708426.31, 1445708427.21, 1445708427.25, 1445708640.24, 1445708641.05
unit.000027, 1, sim, 1445708424.72, 1445708426.49, 1445708427.24, 1445708427.27, 1445708641.35, 1445708642.67
unit.000028, 1, sim, 1445708424.72, 1445708426.49, 1445708427.22, 1445708427.27, 1445708639.14, 1445708640.77
unit.000029, 1, sim, 1445708424.72, 1445708426.31, 1445708427.19, 1445708427.2, 1445708649.86, 1445708651.91
unit.000030, 1, sim, 1445708424.73, 1445708426.84, 1445708427.49, 1445708427.52, 1445708640.25, 1445708641.23
unit.000031, 1, sim, 1445708424.73, 1445708426.67, 1445708427.25, 1445708427.28, 1445708638.73, 1445708640.88
unit.000032, 1, sim, 1445708424.73, 1445708427.55, 1445708428.39, 1445708428.4, 1445708643.65, 1445708645.28
unit.000033, 1, ana, 1445708654.37, 1445708655.44, 1445708656.31, 1445708656.34, 1445708676.12, 1445708678.22
unit.000034, 1, ana, 1445708678.98, 1445708679.66, 1445708680.35, 1445708680.38, 1445708687.13, 1445708689.15
