uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1445709473.27, 1445709474.39, 1445709483.74, 1445709483.75, 1445709484.61, 1445709485.67
unit.000001, 1, sim, 1445709487.05, 1445709489.08, 1445709490.09, 1445709490.13, 1445709681.05, 1445709682.83
unit.000002, 1, sim, 1445709487.05, 1445709488.35, 1445709488.99, 1445709489.0, 1445709680.84, 1445709682.3
unit.000003, 1, sim, 1445709487.05, 1445709489.1, 1445709490.1, 1445709490.17, 1445709680.99, 1445709682.83
unit.000004, 1, sim, 1445709487.05, 1445709488.53, 1445709489.45, 1445709489.46, 1445709681.0, 1445709682.48
unit.000005, 1, sim, 1445709487.06, 1445709488.18, 1445709488.97, 1445709488.98, 1445709681.35, 1445709682.3
unit.000006, 1, sim, 1445709487.06, 1445709488.71, 1445709489.49, 1445709489.53, 1445709680.99, 1445709682.65
unit.000007, 1, sim, 1445709487.06, 1445709488.91, 1445709489.53, 1445709489.54, 1445709683.45, 1445709684.62
unit.000008, 1, sim, 1445709487.06, 1445709488.56, 1445709489.47, 1445709489.5, 1445709681.36, 1445709682.48
unit.000009, 1, sim, 1445709487.06, 1445709488.91, 1445709490.07, 1445709490.08, 1445709681.35, 1445709682.65
unit.000010, 1, sim, 1445709487.06, 1445709488.73, 1445709489.51, 1445709489.54, 1445709683.55, 1445709684.45
unit.000011, 1, sim, 1445709487.07, 1445709489.26, 1445709490.13, 1445709490.19, 1445709681.25, 1445709683.01
unit.000012, 1, sim, 1445709487.07, 1445709489.27, 1445709490.15, 1445709490.19, 1445709684.36, 1445709685.74
unit.000013, 1, sim, 1445709487.07, 1445709489.44, 1445709490.16, 1445709490.2, 1445709681.36, 1445709683.01
unit.000014, 1, sim, 1445709487.08, 1445709489.47, 1445709490.18, 1445709490.2, 1445709681.0, 1445709683.18
unit.000015, 1, sim, 1445709487.08, 1445709489.61, 1445709490.51, 1445709490.52, 1445709681.85, 1445709683.18
unit.000016, 1, sim, 1445709487.09, 1445709489.65, 1445709490.52, 1445709490.53, 1445709681.65, 1445709683.36
unit.000017, 1, sim, 1445709687.27, 1445709689.54, 1445709690.44, 1445709690.44, 1445709906.54, 1445709908.4
unit.000018, 1, sim, 1445709687.27, 1445709688.63, 1445709689.35, 1445709689.36, 1445709901.83, 1445709903.12
unit.000019, 1, sim, 1445709687.28, 1445709689.36, 1445709690.17, 1445709690.19, 1445709902.73, 1445709903.67
unit.000020, 1, sim, 1445709687.28, 1445709689.54, 1445709690.42, 1445709690.43, 1445709903.83, 1445709904.95
unit.000021, 1, sim, 1445709687.29, 1445709688.28, 1445709689.05, 1445709689.08, 1445709901.52, 1445709902.77
unit.000022, 1, sim, 1445709687.29, 1445709689.0, 1445709690.11, 1445709690.12, 1445709902.29, 1445709903.49
unit.000023, 1, sim, 1445709687.3, 1445709688.81, 1445709689.39, 1445709689.4, 1445709901.53, 1445709903.3
unit.000024, 1, sim, 1445709687.3, 1445709688.46, 1445709689.06, 1445709689.09, 1445709901.53, 1445709902.94
unit.000025, 1, sim, 1445709687.31, 1445709688.28, 1445709689.04, 1445709689.04, 1445709901.32, 1445709902.77
unit.000026, 1, sim, 1445709687.31, 1445709688.63, 1445709689.36, 1445709689.4, 1445709904.94, 1445709906.05
unit.000027, 1, sim, 1445709687.31, 1445709689.0, 1445709690.13, 1445709690.16, 1445709901.93, 1445709903.3
unit.000028, 1, sim, 1445709687.32, 1445709689.18, 1445709690.15, 1445709690.19, 1445709905.04, 1445709906.22
unit.000029, 1, sim, 1445709687.32, 1445709688.46, 1445709689.08, 1445709689.09, 1445709901.33, 1445709902.95
unit.000030, 1, sim, 1445709687.32, 1445709689.37, 1445709690.18, 1445709690.2, 1445709902.13, 1445709903.67
unit.000031, 1, sim, 1445709687.33, 1445709689.18, 1445709690.14, 1445709690.19, 1445709902.73, 1445709903.49
unit.000032, 1, sim, 1445709687.33, 1445709688.81, 1445709689.38, 1445709689.4, 1445709901.12, 1445709903.12
unit.000033, 1, ana, 1445709909.4, 1445709910.91, 1445709912.01, 1445709912.04, 1445709933.0, 1445709934.84
unit.000034, 1, ana, 1445709935.58, 1445709935.97, 1445709936.92, 1445709936.94, 1445709943.61, 1445709944.83
