uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 1, sim, 2015-10-09 17:36:07.372000, 2015-10-09 17:36:12.533000, 2015-10-09 17:36:12.985000, 2015-10-09 17:36:13.012000, 2015-10-09 17:36:24.235000, 2015-10-09 17:36:25.019000
unit.000001, 1, sim, 2015-10-09 17:36:07.390000, 2015-10-09 17:36:12.555000, 2015-10-09 17:36:12.992000, 2015-10-09 17:36:13.051000, 2015-10-09 17:36:24.239000, 2015-10-09 17:36:25.042000
unit.000002, 1, sim, 2015-10-09 17:36:07.394000, 2015-10-09 17:36:12.621000, 2015-10-09 17:36:13.001000, 2015-10-09 17:36:13.107000, 2015-10-09 17:36:24.545000, 2015-10-09 17:36:25.062000
unit.000003, 1, sim, 2015-10-09 17:36:07.402000, 2015-10-09 17:36:12.661000, 2015-10-09 17:36:13.012000, 2015-10-09 17:36:13.173000, 2015-10-09 17:36:24.654000, 2015-10-09 17:36:25.114000
unit.000004, 1, sim, 2015-10-09 17:36:07.407000, 2015-10-09 17:36:12.685000, 2015-10-09 17:36:13.018000, 2015-10-09 17:36:13.199000, 2015-10-09 17:36:24.650000, 2015-10-09 17:36:25.084000
unit.000005, 1, sim, 2015-10-09 17:36:07.411000, 2015-10-09 17:36:12.746000, 2015-10-09 17:36:13.031000, 2015-10-09 17:36:13.300000, 2015-10-09 17:36:24.865000, 2015-10-09 17:36:26.216000
unit.000006, 1, sim, 2015-10-09 17:36:07.412000, 2015-10-09 17:36:12.536000, 2015-10-09 17:36:12.987000, 2015-10-09 17:36:13.021000, 2015-10-09 17:36:24.442000, 2015-10-09 17:36:25.057000
unit.000007, 1, sim, 2015-10-09 17:36:07.427000, 2015-10-09 17:36:12.751000, 2015-10-09 17:36:13.034000, 2015-10-09 17:36:13.317000, 2015-10-09 17:36:24.868000, 2015-10-09 17:36:26.239000
unit.000008, 1, sim, 2015-10-09 17:36:07.429000, 2015-10-09 17:36:12.780000, 2015-10-09 17:36:13.222000, 2015-10-09 17:36:13.370000, 2015-10-09 17:36:24.866000, 2015-10-09 17:36:26.229000
unit.000009, 1, sim, 2015-10-09 17:36:07.435000, 2015-10-09 17:36:12.770000, 2015-10-09 17:36:13.038000, 2015-10-09 17:36:13.343000, 2015-10-09 17:36:24.862000, 2015-10-09 17:36:26.185000
unit.000010, 1, sim, 2015-10-09 17:36:07.446000, 2015-10-09 17:36:12.389000, 2015-10-09 17:36:12.676000, 2015-10-09 17:36:12.697000, 2015-10-09 17:36:23.123000, 2015-10-09 17:36:23.994000
unit.000011, 1, sim, 2015-10-09 17:36:07.447000, 2015-10-09 17:36:08.787000, 2015-10-09 17:36:12.673000, 2015-10-09 17:36:12.687000, 2015-10-09 17:36:23.228000, 2015-10-09 17:36:24.007000
unit.000012, 1, sim, 2015-10-09 17:36:07.449000, 2015-10-09 17:36:12.498000, 2015-10-09 17:36:12.707000, 2015-10-09 17:36:12.847000, 2015-10-09 17:36:24.442000, 2015-10-09 17:36:25.050000
unit.000013, 1, sim, 2015-10-09 17:36:07.457000, 2015-10-09 17:36:12.458000, 2015-10-09 17:36:12.696000, 2015-10-09 17:36:12.790000, 2015-10-09 17:36:22.715000, 2015-10-09 17:36:23.970000
unit.000014, 1, sim, 2015-10-09 17:36:07.459000, 2015-10-09 17:36:12.505000, 2015-10-09 17:36:12.709000, 2015-10-09 17:36:12.856000, 2015-10-09 17:36:24.545000, 2015-10-09 17:36:25.060000
unit.000015, 1, sim, 2015-10-09 17:36:07.466000, 2015-10-09 17:36:12.434000, 2015-10-09 17:36:12.690000, 2015-10-09 17:36:12.761000, 2015-10-09 17:36:22.716000, 2015-10-09 17:36:23.979000
unit.000016, 1, sim, 2015-10-09 17:36:07.471000, 2015-10-09 17:36:12.542000, 2015-10-09 17:36:12.989000, 2015-10-09 17:36:13.030000, 2015-10-09 17:36:24.341000, 2015-10-09 17:36:25.046000
unit.000017, 1, sim, 2015-10-09 17:36:07.473000, 2015-10-09 17:36:12.603000, 2015-10-09 17:36:12.997000, 2015-10-09 17:36:13.089000, 2015-10-09 17:36:24.546000, 2015-10-09 17:36:25.067000
