iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-10-29 04:43:55.271278
None,pre_loop,None,wait_time,2015-10-29 04:43:55.280065
None,pre_loop,None,res_time,2015-10-29 04:44:09.818219
None,pre_loop,None,stop_time,2015-10-29 04:44:09.819196
1,sim,kernel_0,start_time,2015-10-29 04:44:09.822286
1,sim,kernel_0,wait_time,2015-10-29 04:44:17.821681
1,sim,kernel_0,res_time,2015-10-29 05:38:03.376832
1,sim,kernel_0,stop_time,2015-10-29 05:38:03.394627
1,sim,kernel_1,start_time,2015-10-29 05:38:03.394693
1,sim,kernel_1,wait_time,2015-10-29 05:38:13.770159
1,sim,kernel_1,res_time,2015-10-29 06:37:20.971773
1,sim,kernel_1,stop_time,2015-10-29 06:37:20.982829
1,sim,post,start_time,2015-10-29 06:37:20.982865
1,sim,post,stop_time,2015-10-29 06:37:21.160030
1,ana,kernel_0,start_time,2015-10-29 06:37:21.388095
1,ana,kernel_0,wait_time,2015-10-29 06:37:31.808950
1,ana,kernel_0,res_time,2015-10-29 06:41:50.339670
1,ana,kernel_0,stop_time,2015-10-29 06:41:50.340395
1,ana,kernel_1,start_time,2015-10-29 06:41:50.340426
1,ana,kernel_1,wait_time,2015-10-29 06:41:59.181697
1,ana,kernel_1,res_time,2015-10-29 06:48:56.620170
1,ana,kernel_1,stop_time,2015-10-29 06:48:56.624390
1,ana,post,start_time,2015-10-29 06:48:56.624422
1,ana,post,stop_time,2015-10-29 06:48:56.627553
