iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-09-27 21:38:17.609787
None,pre_loop,None,wait_time,2015-09-27 21:38:17.625383
None,pre_loop,None,res_time,2015-09-27 21:38:26.293186
None,pre_loop,None,stop_time,2015-09-27 21:38:26.294003
1,sim,kernel_0,start_time,2015-09-27 21:38:26.295732
1,sim,kernel_0,wait_time,2015-09-27 21:38:33.496854
1,sim,kernel_0,res_time,2015-09-27 21:52:08.507894
1,sim,kernel_0,stop_time,2015-09-27 21:52:08.510766
1,sim,kernel_1,start_time,2015-09-27 21:52:08.510793
1,sim,kernel_1,wait_time,2015-09-27 21:52:16.293748
1,sim,kernel_1,res_time,2015-09-27 22:07:14.258571
1,sim,kernel_1,stop_time,2015-09-27 22:07:14.261885
1,sim,post,start_time,2015-09-27 22:07:14.261914
1,sim,post,stop_time,2015-09-27 22:07:14.364163
1,ana,kernel_0,start_time,2015-09-27 22:07:14.630460
1,ana,kernel_0,wait_time,2015-09-27 22:07:15.039090
1,ana,kernel_0,res_time,2015-09-27 22:40:14.211913
1,ana,kernel_0,stop_time,2015-09-27 22:40:14.218154
1,ana,kernel_1,start_time,2015-09-27 22:40:14.218214
1,ana,kernel_1,wait_time,2015-09-27 22:40:14.566067
1,ana,kernel_1,res_time,2015-09-27 22:42:45.751749
1,ana,kernel_1,stop_time,2015-09-27 22:42:45.752427
1,ana,post,start_time,2015-09-27 22:42:45.752452
1,ana,post,stop_time,2015-09-27 22:42:45.752751
