Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-11-06 12:41:42.174528; 2015-11-06 12:41:42.174537; 9e-06
cycle_1; pp_step_enmd_overhead; 2015-11-06 12:41:42.174528; 2015-11-06 12:41:42.174537; 9e-06
cycle_1; ex_step; 2015-11-06 12:41:02.500918; 2015-11-06 12:41:42.174231; 39.673313
cycle_1; ex_step_enmd_overhead; 2015-11-06 12:41:02.500918; 2015-11-06 12:41:02.903538; 0.40262
cycle_1; md_step; 2015-11-06 12:40:13.914876; 2015-11-06 12:41:02.500605; 48.585729
cycle_1; md_step_enmd_overhead; 2015-11-06 12:40:13.914876; 2015-11-06 12:40:14.269225; 0.354349
CU_ID; Scheduling; StagingInput; Allocating; Executing; AgentStagingOutputPending; Done; Cycle; Step;
unit.000049; 1446813663.34; 1446813663.7; 1446813666.47; 1446813666.67; 1446813668.54; 1446813675.95; cycle_1; ex_step
unit.000083; 1446813663.4; 1446813686.21; 1446813687.88; 1446813688.05; 1446813689.91; 1446813694.46; cycle_1; ex_step
unit.000082; 1446813663.39; 1446813685.75; 1446813687.37; 1446813687.57; 1446813689.41; 1446813693.51; cycle_1; ex_step
unit.000081; 1446813663.39; 1446813685.13; 1446813686.71; 1446813686.92; 1446813688.81; 1446813693.37; cycle_1; ex_step
unit.000080; 1446813663.39; 1446813684.69; 1446813686.4; 1446813686.6; 1446813688.51; 1446813692.42; cycle_1; ex_step
unit.000061; 1446813663.36; 1446813673.94; 1446813675.8; 1446813676.0; 1446813677.87; 1446813682.42; cycle_1; ex_step
unit.000060; 1446813663.36; 1446813673.77; 1446813675.32; 1446813675.52; 1446813677.36; 1446813681.36; cycle_1; ex_step
unit.000063; 1446813663.36; 1446813675.24; 1446813677.1; 1446813677.31; 1446813679.17; 1446813683.51; cycle_1; ex_step
unit.000062; 1446813663.36; 1446813674.81; 1446813676.62; 1446813676.82; 1446813678.67; 1446813682.44; cycle_1; ex_step
unit.000065; 1446813663.37; 1446813676.58; 1446813678.24; 1446813678.44; 1446813680.27; 1446813684.6; cycle_1; ex_step
unit.000064; 1446813663.37; 1446813676.12; 1446813677.76; 1446813677.96; 1446813679.87; 1446813683.53; cycle_1; ex_step
unit.000067; 1446813663.37; 1446813677.65; 1446813679.37; 1446813679.58; 1446813681.48; 1446813685.68; cycle_1; ex_step
unit.000066; 1446813663.37; 1446813677.19; 1446813678.89; 1446813679.09; 1446813680.98; 1446813684.62; cycle_1; ex_step
unit.000088; 1446813663.4; 1446813689.07; 1446813690.67; 1446813690.93; 1446813692.72; 1446813696.76; cycle_1; ex_step
unit.000093; 1446813663.41; 1446813691.94; 1446813693.6; 1446813693.8; 1446813695.73; 1446813699.88; cycle_1; ex_step
unit.000095; 1446813663.41; 1446813693.01; 1446813694.73; 1446813694.93; 1446813696.74; 1446813700.96; cycle_1; ex_step
unit.000072; 1446813663.38; 1446813680.41; 1446813682.03; 1446813682.23; 1446813684.09; 1446813687.87; cycle_1; ex_step
unit.000073; 1446813663.38; 1446813680.86; 1446813682.51; 1446813682.76; 1446813684.59; 1446813688.99; cycle_1; ex_step
unit.000075; 1446813663.38; 1446813681.93; 1446813683.64; 1446813683.85; 1446813685.7; 1446813690.09; cycle_1; ex_step
unit.000070; 1446813663.38; 1446813679.34; 1446813681.06; 1446813681.26; 1446813683.08; 1446813686.77; cycle_1; ex_step
unit.000071; 1446813663.38; 1446813679.79; 1446813681.37; 1446813681.58; 1446813683.39; 1446813687.87; cycle_1; ex_step
unit.000076; 1446813663.39; 1446813682.54; 1446813684.13; 1446813684.33; 1446813686.2; 1446813690.09; cycle_1; ex_step
unit.000094; 1446813663.41; 1446813692.5; 1446813694.08; 1446813694.28; 1446813696.2; 1446813700.01; cycle_1; ex_step
unit.000077; 1446813663.39; 1446813682.99; 1446813684.61; 1446813684.87; 1446813686.7; 1446813691.33; cycle_1; ex_step
unit.000090; 1446813663.41; 1446813690.15; 1446813691.98; 1446813692.18; 1446813694.05; 1446813697.84; cycle_1; ex_step
unit.000091; 1446813663.41; 1446813690.55; 1446813692.46; 1446813692.66; 1446813694.53; 1446813698.79; cycle_1; ex_step
unit.000078; 1446813663.39; 1446813683.62; 1446813685.26; 1446813685.46; 1446813687.3; 1446813691.18; cycle_1; ex_step
unit.000079; 1446813663.39; 1446813684.06; 1446813685.74; 1446813685.95; 1446813687.8; 1446813692.28; cycle_1; ex_step
unit.000058; 1446813663.36; 1446813669.6; 1446813674.45; 1446813674.65; 1446813676.66; 1446813680.27; cycle_1; ex_step
unit.000059; 1446813663.36; 1446813672.66; 1446813674.6; 1446813674.8; 1446813676.76; 1446813681.34; cycle_1; ex_step
unit.000054; 1446813663.35; 1446813667.6; 1446813669.22; 1446813669.42; 1446813671.25; 1446813678.12; cycle_1; ex_step
unit.000055; 1446813663.35; 1446813667.91; 1446813669.53; 1446813669.73; 1446813671.55; 1446813679.16; cycle_1; ex_step
unit.000056; 1446813663.35; 1446813668.6; 1446813670.19; 1446813670.39; 1446813672.15; 1446813679.19; cycle_1; ex_step
unit.000057; 1446813663.36; 1446813668.98; 1446813673.23; 1446813673.43; 1446813675.26; 1446813680.25; cycle_1; ex_step
unit.000050; 1446813663.34; 1446813665.6; 1446813667.12; 1446813667.32; 1446813669.14; 1446813675.9; cycle_1; ex_step
unit.000051; 1446813663.35; 1446813665.78; 1446813667.43; 1446813667.64; 1446813669.44; 1446813676.99; cycle_1; ex_step
unit.000052; 1446813663.35; 1446813666.6; 1446813668.26; 1446813668.46; 1446813670.34; 1446813677.03; cycle_1; ex_step
unit.000053; 1446813663.35; 1446813666.84; 1446813668.57; 1446813668.77; 1446813670.64; 1446813678.08; cycle_1; ex_step
unit.000025; 1446813614.74; 1446813615.58; 1446813625.63; 1446813625.83; 1446813626.5; 1446813650.62; cycle_1; md_step
unit.000024; 1446813614.73; 1446813615.56; 1446813621.36; 1446813621.57; 1446813622.18; 1446813634.29; cycle_1; md_step
unit.000027; 1446813614.74; 1446813615.56; 1446813621.57; 1446813621.77; 1446813622.38; 1446813634.81; cycle_1; md_step
unit.000026; 1446813614.74; 1446813615.55; 1446813620.35; 1446813620.55; 1446813621.17; 1446813630.07; cycle_1; md_step
unit.000021; 1446813614.73; 1446813615.59; 1446813627.66; 1446813628.03; 1446813628.76; 1446813658.54; cycle_1; md_step
unit.000020; 1446813614.73; 1446813615.59; 1446813627.26; 1446813627.46; 1446813628.45; 1446813656.96; cycle_1; md_step
unit.000009; 1446813614.71; 1446813615.55; 1446813619.54; 1446813619.74; 1446813620.35; 1446813626.71; cycle_1; md_step
unit.000008; 1446813614.71; 1446813615.56; 1446813620.96; 1446813621.16; 1446813621.77; 1446813632.77; cycle_1; md_step
unit.000007; 1446813614.71; 1446813615.59; 1446813628.72; 1446813628.92; 1446813629.56; 1446813661.6; cycle_1; md_step
unit.000006; 1446813614.71; 1446813615.58; 1446813626.85; 1446813627.05; 1446813627.71; 1446813655.38; cycle_1; md_step
unit.000005; 1446813614.7; 1446813615.58; 1446813626.65; 1446813626.85; 1446813627.51; 1446813654.02; cycle_1; md_step
unit.000004; 1446813614.7; 1446813615.58; 1446813626.24; 1446813626.44; 1446813627.11; 1446813652.51; cycle_1; md_step
unit.000003; 1446813614.7; 1446813615.56; 1446813621.16; 1446813621.36; 1446813621.97; 1446813633.22; cycle_1; md_step
unit.000002; 1446813614.7; 1446813615.58; 1446813625.84; 1446813626.04; 1446813626.7; 1446813651.0; cycle_1; md_step
unit.000001; 1446813614.7; 1446813615.58; 1446813625.43; 1446813625.63; 1446813626.3; 1446813649.48; cycle_1; md_step
unit.000000; 1446813614.7; 1446813615.58; 1446813625.23; 1446813625.43; 1446813626.0; 1446813649.04; cycle_1; md_step
unit.000040; 1446813614.76; 1446813615.57; 1446813623.2; 1446813623.4; 1446813623.99; 1446813641.13; cycle_1; md_step
unit.000047; 1446813614.77; 1446813615.57; 1446813624.41; 1446813624.62; 1446813625.2; 1446813645.88; cycle_1; md_step
unit.000046; 1446813614.77; 1446813615.57; 1446813623.8; 1446813624.01; 1446813624.59; 1446813643.4; cycle_1; md_step
unit.000023; 1446813614.73; 1446813615.59; 1446813627.87; 1446813628.22; 1446813628.86; 1446813658.57; cycle_1; md_step
unit.000022; 1446813614.73; 1446813615.59; 1446813628.51; 1446813628.71; 1446813629.36; 1446813660.08; cycle_1; md_step
unit.000043; 1446813614.76; 1446813615.59; 1446813628.92; 1446813629.12; 1446813629.76; 1446813661.7; cycle_1; md_step
unit.000029; 1446813614.74; 1446813615.55; 1446813619.74; 1446813619.94; 1446813620.55; 1446813628.23; cycle_1; md_step
unit.000018; 1446813614.72; 1446813615.54; 1446813619.13; 1446813619.38; 1446813620.05; 1446813626.84; cycle_1; md_step
unit.000019; 1446813614.73; 1446813615.58; 1446813627.05; 1446813627.26; 1446813628.25; 1446813655.53; cycle_1; md_step
unit.000034; 1446813614.75; 1446813615.57; 1446813623.6; 1446813623.8; 1446813624.39; 1446813642.71; cycle_1; md_step
unit.000035; 1446813614.75; 1446813615.57; 1446813622.79; 1446813622.99; 1446813623.58; 1446813639.55; cycle_1; md_step
unit.000032; 1446813614.75; 1446813615.58; 1446813626.44; 1446813626.65; 1446813627.31; 1446813653.79; cycle_1; md_step
unit.000033; 1446813614.75; 1446813615.55; 1446813620.14; 1446813620.35; 1446813620.96; 1446813629.74; cycle_1; md_step
unit.000030; 1446813614.74; 1446813615.57; 1446813624.21; 1446813624.41; 1446813624.99; 1446813644.92; cycle_1; md_step
unit.000031; 1446813614.75; 1446813615.57; 1446813622.99; 1446813623.2; 1446813623.79; 1446813640.36; cycle_1; md_step
unit.000010; 1446813614.71; 1446813615.54; 1446813619.33; 1446813619.54; 1446813620.15; 1446813625.18; cycle_1; md_step
unit.000011; 1446813614.71; 1446813615.55; 1446813619.94; 1446813620.14; 1446813620.76; 1446813628.48; cycle_1; md_step
unit.000012; 1446813614.71; 1446813615.56; 1446813620.75; 1446813620.96; 1446813621.57; 1446813631.64; cycle_1; md_step
unit.000013; 1446813614.72; 1446813615.56; 1446813622.59; 1446813622.79; 1446813623.38; 1446813638.84; cycle_1; md_step
unit.000014; 1446813614.72; 1446813615.57; 1446813623.4; 1446813623.6; 1446813624.19; 1446813641.88; cycle_1; md_step
unit.000015; 1446813614.72; 1446813615.57; 1446813624.01; 1446813624.21; 1446813624.79; 1446813644.29; cycle_1; md_step
unit.000016; 1446813614.72; 1446813615.57; 1446813624.82; 1446813625.02; 1446813625.6; 1446813647.46; cycle_1; md_step
unit.000017; 1446813614.72; 1446813615.59; 1446813628.3; 1446813628.51; 1446813629.16; 1446813660.12; cycle_1; md_step
unit.000038; 1446813614.76; 1446813615.57; 1446813624.62; 1446813624.82; 1446813625.4; 1446813646.44; cycle_1; md_step
unit.000042; 1446813614.76; 1446813615.55; 1446813620.55; 1446813620.75; 1446813621.37; 1446813631.26; cycle_1; md_step
unit.000028; 1446813614.74; 1446813615.56; 1446813621.97; 1446813622.18; 1446813622.78; 1446813636.39; cycle_1; md_step
unit.000044; 1446813614.77; 1446813615.56; 1446813622.38; 1446813622.59; 1446813623.18; 1446813637.97; cycle_1; md_step
unit.000039; 1446813614.76; 1446813615.56; 1446813621.77; 1446813621.98; 1446813622.58; 1446813635.81; cycle_1; md_step
unit.000037; 1446813614.75; 1446813615.58; 1446813626.04; 1446813626.24; 1446813626.9; 1446813652.21; cycle_1; md_step
unit.000045; 1446813614.77; 1446813615.56; 1446813622.18; 1446813622.38; 1446813622.98; 1446813637.32; cycle_1; md_step
unit.000036; 1446813614.75; 1446813615.58; 1446813625.02; 1446813625.22; 1446813625.8; 1446813647.97; cycle_1; md_step
unit.000041; 1446813614.76; 1446813615.59; 1446813627.46; 1446813627.66; 1446813628.56; 1446813657.05; cycle_1; md_step
