step,probe,timestamp

allocate,start_time,2015-11-06 12:38:40.747744
allocate,stop_time,2015-11-06 12:38:42.305545
deallocate,start_time,2015-11-06 12:41:42.185523
deallocate,stop_time,2015-11-06 12:41:48.824988
