Start= 2015-09-02 20:51:28.637793
Allocating= 2015-09-02 20:51:28.671293
Allocated= 2015-09-02 20:51:41.579074
Executing= 2015-09-02 20:51:41.579248
Deallocating= 2015-09-02 21:06:29.305838
Done= 2015-09-02 21:06:44.973718
