iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-05-04 22:17:42.382706
1,sim,kernel_0,start_time,2016-05-04 22:17:42.384087
1,sim,kernel_0,wait_time,2016-05-04 22:17:45.284622
1,sim,kernel_0,res_time,2016-05-04 22:26:23.464786
1,sim,kernel_0,stop_time,2016-05-04 22:26:23.469076
1,sim,kernel_1,start_time,2016-05-04 22:26:23.469164
1,sim,kernel_1,wait_time,2016-05-04 22:26:26.347743
1,sim,kernel_1,res_time,2016-05-04 22:36:04.490065
1,sim,kernel_1,stop_time,2016-05-04 22:36:04.494213
1,sim,post,start_time,2016-05-04 22:36:04.494298
1,sim,post,stop_time,2016-05-04 22:36:04.562892
1,ana,kernel_0,start_time,2016-05-04 22:36:04.692114
1,ana,kernel_0,wait_time,2016-05-04 22:36:04.921257
1,ana,kernel_0,res_time,2016-05-04 22:48:01.404346
1,ana,kernel_0,stop_time,2016-05-04 22:48:02.110863
1,ana,post,start_time,2016-05-04 22:48:02.111033
1,ana,post,stop_time,2016-05-04 22:48:02.111318
