     16 asciifile-10.dat:/
     14 asciifile-10.dat:+
     17 asciifile-10.dat:0
     19 asciifile-10.dat:1
     11 asciifile-10.dat:2
     20 asciifile-10.dat:3
     11 asciifile-10.dat:4
     10 asciifile-10.dat:5
     17 asciifile-10.dat:6
     18 asciifile-10.dat:7
     18 asciifile-10.dat:8
     15 asciifile-10.dat:9
     20 asciifile-10.dat:a
     12 asciifile-10.dat:A
     13 asciifile-10.dat:b
     10 asciifile-10.dat:B
     21 asciifile-10.dat:c
     10 asciifile-10.dat:C
     15 asciifile-10.dat:d
     13 asciifile-10.dat:D
     20 asciifile-10.dat:e
     18 asciifile-10.dat:E
     17 asciifile-10.dat:f
     10 asciifile-10.dat:F
     18 asciifile-10.dat:g
     16 asciifile-10.dat:G
     21 asciifile-10.dat:h
     16 asciifile-10.dat:H
     17 asciifile-10.dat:i
     13 asciifile-10.dat:I
     21 asciifile-10.dat:j
     12 asciifile-10.dat:J
      7 asciifile-10.dat:k
     20 asciifile-10.dat:K
     11 asciifile-10.dat:l
     25 asciifile-10.dat:L
     16 asciifile-10.dat:m
     16 asciifile-10.dat:M
     11 asciifile-10.dat:n
      9 asciifile-10.dat:N
     18 asciifile-10.dat:o
     22 asciifile-10.dat:O
     17 asciifile-10.dat:p
     12 asciifile-10.dat:P
     13 asciifile-10.dat:q
     22 asciifile-10.dat:Q
     15 asciifile-10.dat:r
     22 asciifile-10.dat:R
     15 asciifile-10.dat:s
      8 asciifile-10.dat:S
     11 asciifile-10.dat:t
     12 asciifile-10.dat:T
     16 asciifile-10.dat:u
     17 asciifile-10.dat:U
     13 asciifile-10.dat:v
     17 asciifile-10.dat:V
     18 asciifile-10.dat:w
     16 asciifile-10.dat:W
     16 asciifile-10.dat:x
     15 asciifile-10.dat:X
     18 asciifile-10.dat:y
     14 asciifile-10.dat:Y
     13 asciifile-10.dat:z
     14 asciifile-10.dat:Z
     13 asciifile-11.dat:/
      9 asciifile-11.dat:+
     23 asciifile-11.dat:0
     18 asciifile-11.dat:1
     10 asciifile-11.dat:2
     16 asciifile-11.dat:3
     15 asciifile-11.dat:4
     21 asciifile-11.dat:5
     17 asciifile-11.dat:6
     16 asciifile-11.dat:7
     12 asciifile-11.dat:8
     11 asciifile-11.dat:9
     15 asciifile-11.dat:a
     14 asciifile-11.dat:A
     11 asciifile-11.dat:b
     23 asciifile-11.dat:B
     18 asciifile-11.dat:c
     20 asciifile-11.dat:C
     14 asciifile-11.dat:d
     25 asciifile-11.dat:D
     12 asciifile-11.dat:e
     15 asciifile-11.dat:E
     15 asciifile-11.dat:f
     20 asciifile-11.dat:F
     19 asciifile-11.dat:g
     14 asciifile-11.dat:G
     23 asciifile-11.dat:h
     12 asciifile-11.dat:H
     21 asciifile-11.dat:i
     23 asciifile-11.dat:I
      8 asciifile-11.dat:j
      6 asciifile-11.dat:J
     16 asciifile-11.dat:k
     16 asciifile-11.dat:K
     18 asciifile-11.dat:l
      4 asciifile-11.dat:L
     11 asciifile-11.dat:m
     11 asciifile-11.dat:M
     11 asciifile-11.dat:n
     15 asciifile-11.dat:N
     11 asciifile-11.dat:o
      9 asciifile-11.dat:O
     11 asciifile-11.dat:p
     14 asciifile-11.dat:P
     19 asciifile-11.dat:q
     10 asciifile-11.dat:Q
     17 asciifile-11.dat:r
     16 asciifile-11.dat:R
     18 asciifile-11.dat:s
     16 asciifile-11.dat:S
     22 asciifile-11.dat:t
     21 asciifile-11.dat:T
     17 asciifile-11.dat:u
     19 asciifile-11.dat:U
     16 asciifile-11.dat:v
     21 asciifile-11.dat:V
     12 asciifile-11.dat:w
     18 asciifile-11.dat:W
     16 asciifile-11.dat:x
      9 asciifile-11.dat:X
     16 asciifile-11.dat:y
     22 asciifile-11.dat:Y
     11 asciifile-11.dat:z
     16 asciifile-11.dat:Z
     15 asciifile-12.dat:/
     15 asciifile-12.dat:+
     12 asciifile-12.dat:0
     16 asciifile-12.dat:1
     12 asciifile-12.dat:2
     19 asciifile-12.dat:3
     18 asciifile-12.dat:4
     12 asciifile-12.dat:5
     16 asciifile-12.dat:6
     20 asciifile-12.dat:7
     19 asciifile-12.dat:8
     12 asciifile-12.dat:9
     20 asciifile-12.dat:a
     11 asciifile-12.dat:A
     19 asciifile-12.dat:b
     16 asciifile-12.dat:B
     19 asciifile-12.dat:c
     16 asciifile-12.dat:C
     22 asciifile-12.dat:d
     15 asciifile-12.dat:D
     16 asciifile-12.dat:e
     11 asciifile-12.dat:E
     15 asciifile-12.dat:f
     16 asciifile-12.dat:F
     25 asciifile-12.dat:g
     15 asciifile-12.dat:G
     14 asciifile-12.dat:h
     15 asciifile-12.dat:H
     15 asciifile-12.dat:i
     10 asciifile-12.dat:I
     17 asciifile-12.dat:j
     16 asciifile-12.dat:J
     10 asciifile-12.dat:k
     10 asciifile-12.dat:K
     19 asciifile-12.dat:l
     17 asciifile-12.dat:L
     13 asciifile-12.dat:m
     21 asciifile-12.dat:M
     13 asciifile-12.dat:n
     14 asciifile-12.dat:N
     16 asciifile-12.dat:o
     14 asciifile-12.dat:O
     11 asciifile-12.dat:p
     11 asciifile-12.dat:P
     18 asciifile-12.dat:q
     17 asciifile-12.dat:Q
     13 asciifile-12.dat:r
     18 asciifile-12.dat:R
     12 asciifile-12.dat:s
     17 asciifile-12.dat:S
     15 asciifile-12.dat:t
     13 asciifile-12.dat:T
     19 asciifile-12.dat:u
     16 asciifile-12.dat:U
     11 asciifile-12.dat:v
     18 asciifile-12.dat:V
     16 asciifile-12.dat:w
      9 asciifile-12.dat:W
     13 asciifile-12.dat:x
     11 asciifile-12.dat:X
     14 asciifile-12.dat:y
     22 asciifile-12.dat:Y
     19 asciifile-12.dat:z
     19 asciifile-12.dat:Z
     14 asciifile-13.dat:/
     13 asciifile-13.dat:+
     14 asciifile-13.dat:0
     16 asciifile-13.dat:1
     15 asciifile-13.dat:2
     16 asciifile-13.dat:3
     12 asciifile-13.dat:4
     16 asciifile-13.dat:5
     19 asciifile-13.dat:6
     17 asciifile-13.dat:7
      8 asciifile-13.dat:8
     13 asciifile-13.dat:9
     13 asciifile-13.dat:a
     11 asciifile-13.dat:A
     18 asciifile-13.dat:b
     24 asciifile-13.dat:B
     11 asciifile-13.dat:c
     14 asciifile-13.dat:C
     19 asciifile-13.dat:d
     13 asciifile-13.dat:D
     11 asciifile-13.dat:e
      6 asciifile-13.dat:E
     22 asciifile-13.dat:f
     11 asciifile-13.dat:F
     19 asciifile-13.dat:g
     21 asciifile-13.dat:G
     11 asciifile-13.dat:h
     15 asciifile-13.dat:H
     18 asciifile-13.dat:i
     16 asciifile-13.dat:I
      3 asciifile-13.dat:j
     16 asciifile-13.dat:J
     16 asciifile-13.dat:k
     12 asciifile-13.dat:K
     16 asciifile-13.dat:l
     14 asciifile-13.dat:L
     22 asciifile-13.dat:m
     21 asciifile-13.dat:M
     17 asciifile-13.dat:n
     17 asciifile-13.dat:N
     21 asciifile-13.dat:o
     15 asciifile-13.dat:O
     15 asciifile-13.dat:p
     20 asciifile-13.dat:P
     10 asciifile-13.dat:q
     15 asciifile-13.dat:Q
     12 asciifile-13.dat:r
     14 asciifile-13.dat:R
     25 asciifile-13.dat:s
     19 asciifile-13.dat:S
     16 asciifile-13.dat:t
     15 asciifile-13.dat:T
     11 asciifile-13.dat:u
     14 asciifile-13.dat:U
     19 asciifile-13.dat:v
     21 asciifile-13.dat:V
     17 asciifile-13.dat:w
     19 asciifile-13.dat:W
     14 asciifile-13.dat:x
     11 asciifile-13.dat:X
     16 asciifile-13.dat:y
     16 asciifile-13.dat:Y
     20 asciifile-13.dat:z
     13 asciifile-13.dat:Z
     12 asciifile-14.dat:/
     16 asciifile-14.dat:+
     23 asciifile-14.dat:0
     15 asciifile-14.dat:1
     16 asciifile-14.dat:2
      6 asciifile-14.dat:3
     11 asciifile-14.dat:4
     14 asciifile-14.dat:5
     19 asciifile-14.dat:6
     15 asciifile-14.dat:7
      9 asciifile-14.dat:8
     15 asciifile-14.dat:9
     17 asciifile-14.dat:a
      9 asciifile-14.dat:A
     19 asciifile-14.dat:b
     17 asciifile-14.dat:B
     16 asciifile-14.dat:c
     15 asciifile-14.dat:C
     24 asciifile-14.dat:d
     13 asciifile-14.dat:D
     19 asciifile-14.dat:e
     16 asciifile-14.dat:E
     14 asciifile-14.dat:f
     12 asciifile-14.dat:F
     17 asciifile-14.dat:g
     17 asciifile-14.dat:G
     10 asciifile-14.dat:h
     19 asciifile-14.dat:H
     21 asciifile-14.dat:i
     19 asciifile-14.dat:I
     14 asciifile-14.dat:j
     13 asciifile-14.dat:J
     14 asciifile-14.dat:k
     18 asciifile-14.dat:K
     18 asciifile-14.dat:l
     15 asciifile-14.dat:L
     11 asciifile-14.dat:m
     15 asciifile-14.dat:M
     16 asciifile-14.dat:n
     20 asciifile-14.dat:N
     14 asciifile-14.dat:o
     20 asciifile-14.dat:O
     20 asciifile-14.dat:p
     19 asciifile-14.dat:P
     10 asciifile-14.dat:q
     19 asciifile-14.dat:Q
     14 asciifile-14.dat:r
     12 asciifile-14.dat:R
      8 asciifile-14.dat:s
     15 asciifile-14.dat:S
     12 asciifile-14.dat:t
     19 asciifile-14.dat:T
     13 asciifile-14.dat:u
     13 asciifile-14.dat:U
     21 asciifile-14.dat:v
     18 asciifile-14.dat:V
     12 asciifile-14.dat:w
     17 asciifile-14.dat:W
     18 asciifile-14.dat:x
     18 asciifile-14.dat:X
     13 asciifile-14.dat:y
     13 asciifile-14.dat:Y
     21 asciifile-14.dat:z
     10 asciifile-14.dat:Z
     24 asciifile-15.dat:/
     18 asciifile-15.dat:+
     11 asciifile-15.dat:0
     16 asciifile-15.dat:1
     10 asciifile-15.dat:2
     17 asciifile-15.dat:3
     10 asciifile-15.dat:4
     15 asciifile-15.dat:5
     19 asciifile-15.dat:6
     23 asciifile-15.dat:7
     23 asciifile-15.dat:8
      9 asciifile-15.dat:9
     15 asciifile-15.dat:a
     18 asciifile-15.dat:A
     18 asciifile-15.dat:b
     11 asciifile-15.dat:B
     19 asciifile-15.dat:c
     11 asciifile-15.dat:C
     11 asciifile-15.dat:d
     10 asciifile-15.dat:D
     15 asciifile-15.dat:e
      9 asciifile-15.dat:E
     14 asciifile-15.dat:f
     13 asciifile-15.dat:F
     24 asciifile-15.dat:g
     12 asciifile-15.dat:G
     24 asciifile-15.dat:h
     13 asciifile-15.dat:H
     13 asciifile-15.dat:i
     22 asciifile-15.dat:I
     13 asciifile-15.dat:j
     11 asciifile-15.dat:J
     13 asciifile-15.dat:k
     14 asciifile-15.dat:K
     12 asciifile-15.dat:l
     11 asciifile-15.dat:L
      8 asciifile-15.dat:m
     14 asciifile-15.dat:M
     21 asciifile-15.dat:n
     17 asciifile-15.dat:N
     14 asciifile-15.dat:o
     14 asciifile-15.dat:O
     24 asciifile-15.dat:p
     17 asciifile-15.dat:P
     12 asciifile-15.dat:q
     10 asciifile-15.dat:Q
     19 asciifile-15.dat:r
     21 asciifile-15.dat:R
      8 asciifile-15.dat:s
     18 asciifile-15.dat:S
     11 asciifile-15.dat:t
     13 asciifile-15.dat:T
     15 asciifile-15.dat:u
     14 asciifile-15.dat:U
     22 asciifile-15.dat:v
     20 asciifile-15.dat:V
     17 asciifile-15.dat:w
     17 asciifile-15.dat:W
     23 asciifile-15.dat:x
     18 asciifile-15.dat:X
     21 asciifile-15.dat:y
     13 asciifile-15.dat:Y
     10 asciifile-15.dat:z
     16 asciifile-15.dat:Z
     17 asciifile-16.dat:/
     19 asciifile-16.dat:+
     14 asciifile-16.dat:0
     16 asciifile-16.dat:1
      9 asciifile-16.dat:2
     12 asciifile-16.dat:3
     16 asciifile-16.dat:4
     10 asciifile-16.dat:5
     16 asciifile-16.dat:6
     10 asciifile-16.dat:7
     17 asciifile-16.dat:8
     17 asciifile-16.dat:9
     16 asciifile-16.dat:a
     16 asciifile-16.dat:A
     22 asciifile-16.dat:b
     15 asciifile-16.dat:B
     16 asciifile-16.dat:c
     15 asciifile-16.dat:C
     19 asciifile-16.dat:d
     19 asciifile-16.dat:D
     14 asciifile-16.dat:e
     18 asciifile-16.dat:E
     20 asciifile-16.dat:f
     13 asciifile-16.dat:F
     14 asciifile-16.dat:g
     13 asciifile-16.dat:G
     13 asciifile-16.dat:h
     20 asciifile-16.dat:H
     18 asciifile-16.dat:i
     19 asciifile-16.dat:I
     17 asciifile-16.dat:j
     19 asciifile-16.dat:J
      4 asciifile-16.dat:k
     22 asciifile-16.dat:K
     14 asciifile-16.dat:l
     20 asciifile-16.dat:L
     19 asciifile-16.dat:m
     21 asciifile-16.dat:M
     17 asciifile-16.dat:n
     18 asciifile-16.dat:N
     12 asciifile-16.dat:o
     17 asciifile-16.dat:O
      9 asciifile-16.dat:p
     19 asciifile-16.dat:P
     15 asciifile-16.dat:q
     17 asciifile-16.dat:Q
     15 asciifile-16.dat:r
     16 asciifile-16.dat:R
     20 asciifile-16.dat:s
     20 asciifile-16.dat:S
     16 asciifile-16.dat:t
