uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.001124, step_1, 2015-09-29 03:34:24.580000, 2015-09-29 03:34:26.278000, 2015-09-29 03:34:26.491000, 2015-09-29 03:34:26.532000, 2015-09-29 03:34:28.464000, 2015-09-29 03:34:29.501000
unit.001125, step_1, 2015-09-29 03:34:24.582000, 2015-09-29 03:34:26.288000, 2015-09-29 03:34:26.498000, 2015-09-29 03:34:26.582000, 2015-09-29 03:34:28.466000, 2015-09-29 03:34:29.503000
unit.001126, step_1, 2015-09-29 03:34:24.587000, 2015-09-29 03:34:26.287000, 2015-09-29 03:34:26.496000, 2015-09-29 03:34:26.574000, 2015-09-29 03:34:28.468000, 2015-09-29 03:34:29.507000
unit.001127, step_1, 2015-09-29 03:34:24.589000, 2015-09-29 03:34:26.283000, 2015-09-29 03:34:26.494000, 2015-09-29 03:34:26.556000, 2015-09-29 03:34:28.471000, 2015-09-29 03:34:29.511000
unit.001128, step_1, 2015-09-29 03:34:24.593000, 2015-09-29 03:34:26.290000, 2015-09-29 03:34:26.498000, 2015-09-29 03:34:26.589000, 2015-09-29 03:34:28.470000, 2015-09-29 03:34:29.510000
unit.001129, step_1, 2015-09-29 03:34:24.595000, 2015-09-29 03:34:26.292000, 2015-09-29 03:34:26.500000, 2015-09-29 03:34:26.597000, 2015-09-29 03:34:28.466000, 2015-09-29 03:34:29.504000
unit.001130, step_1, 2015-09-29 03:34:24.603000, 2015-09-29 03:34:26.271000, 2015-09-29 03:34:26.487000, 2015-09-29 03:34:26.508000, 2015-09-29 03:34:28.468000, 2015-09-29 03:34:29.506000
unit.001131, step_1, 2015-09-29 03:34:24.604000, 2015-09-29 03:34:26.296000, 2015-09-29 03:34:26.502000, 2015-09-29 03:34:26.613000, 2015-09-29 03:34:28.467000, 2015-09-29 03:34:29.505000
unit.001132, step_1, 2015-09-29 03:34:24.610000, 2015-09-29 03:34:26.279000, 2015-09-29 03:34:26.492000, 2015-09-29 03:34:26.540000, 2015-09-29 03:34:28.468000, 2015-09-29 03:34:29.506000
unit.001133, step_1, 2015-09-29 03:34:24.612000, 2015-09-29 03:34:25.492000, 2015-09-29 03:34:26.486000, 2015-09-29 03:34:26.499000, 2015-09-29 03:34:28.463000, 2015-09-29 03:34:29.499000
unit.001134, step_1, 2015-09-29 03:34:24.613000, 2015-09-29 03:34:26.274000, 2015-09-29 03:34:26.488000, 2015-09-29 03:34:26.516000, 2015-09-29 03:34:28.464000, 2015-09-29 03:34:29.499000
unit.001135, step_1, 2015-09-29 03:34:24.617000, 2015-09-29 03:34:25.490000, 2015-09-29 03:34:26.682000, 2015-09-29 03:34:26.692000, 2015-09-29 03:34:28.471000, 2015-09-29 03:34:29.511000
unit.001136, step_1, 2015-09-29 03:34:24.623000, 2015-09-29 03:34:26.294000, 2015-09-29 03:34:26.501000, 2015-09-29 03:34:26.605000, 2015-09-29 03:34:28.469000, 2015-09-29 03:34:29.508000
unit.001137, step_1, 2015-09-29 03:34:24.624000, 2015-09-29 03:34:26.285000, 2015-09-29 03:34:26.495000, 2015-09-29 03:34:26.566000, 2015-09-29 03:34:28.465000, 2015-09-29 03:34:29.502000
unit.001138, step_1, 2015-09-29 03:34:24.630000, 2015-09-29 03:34:26.276000, 2015-09-29 03:34:26.490000, 2015-09-29 03:34:26.525000, 2015-09-29 03:34:28.470000, 2015-09-29 03:34:29.509000
unit.001139, step_1, 2015-09-29 03:34:24.631000, 2015-09-29 03:34:26.281000, 2015-09-29 03:34:26.493000, 2015-09-29 03:34:26.548000, 2015-09-29 03:34:28.465000, 2015-09-29 03:34:29.501000
unit.001140, step_2, 2015-09-29 03:34:30.935000, 2015-09-29 03:34:31.335000, 2015-09-29 03:34:31.581000, 2015-09-29 03:34:31.675000, 2015-09-29 03:34:34.993000, 2015-09-29 03:34:42.829000
unit.001141, step_2, 2015-09-29 03:34:30.937000, 2015-09-29 03:34:31.322000, 2015-09-29 03:34:31.571000, 2015-09-29 03:34:31.617000, 2015-09-29 03:34:34.989000, 2015-09-29 03:34:40.126000
unit.001142, step_2, 2015-09-29 03:34:30.947000, 2015-09-29 03:34:31.338000, 2015-09-29 03:34:31.583000, 2015-09-29 03:34:31.695000, 2015-09-29 03:34:34.996000, 2015-09-29 03:34:43.716000
unit.001143, step_2, 2015-09-29 03:34:30.948000, 2015-09-29 03:34:31.329000, 2015-09-29 03:34:31.576000, 2015-09-29 03:34:31.651000, 2015-09-29 03:34:34.990000, 2015-09-29 03:34:41.906000
unit.001144, step_2, 2015-09-29 03:34:30.952000, 2015-09-29 03:34:31.310000, 2015-09-29 03:34:31.560000, 2015-09-29 03:34:31.577000, 2015-09-29 03:34:34.992000, 2015-09-29 03:34:37.421000
