uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000066, step_1, 2015-09-29 03:08:21.923000, 2015-09-29 03:08:23.412000, 2015-09-29 03:08:23.625000, 2015-09-29 03:08:23.694000, 2015-09-29 03:08:25.711000, 2015-09-29 03:08:27.724000
unit.000067, step_1, 2015-09-29 03:08:21.925000, 2015-09-29 03:08:23.455000, 2015-09-29 03:08:23.824000, 2015-09-29 03:08:23.894000, 2015-09-29 03:08:26.525000, 2015-09-29 03:08:27.790000
unit.000068, step_1, 2015-09-29 03:08:21.926000, 2015-09-29 03:08:23.426000, 2015-09-29 03:08:23.633000, 2015-09-29 03:08:23.760000, 2015-09-29 03:08:26.519000, 2015-09-29 03:08:27.759000
unit.000069, step_1, 2015-09-29 03:08:21.928000, 2015-09-29 03:08:23.444000, 2015-09-29 03:08:23.638000, 2015-09-29 03:08:23.819000, 2015-09-29 03:08:26.520000, 2015-09-29 03:08:27.765000
unit.000070, step_1, 2015-09-29 03:08:21.930000, 2015-09-29 03:08:23.454000, 2015-09-29 03:08:23.823000, 2015-09-29 03:08:23.886000, 2015-09-29 03:08:26.522000, 2015-09-29 03:08:27.773000
unit.000071, step_1, 2015-09-29 03:08:21.931000, 2015-09-29 03:08:23.441000, 2015-09-29 03:08:23.637000, 2015-09-29 03:08:23.801000, 2015-09-29 03:08:26.520000, 2015-09-29 03:08:27.763000
unit.000072, step_1, 2015-09-29 03:08:21.933000, 2015-09-29 03:08:22.709000, 2015-09-29 03:08:23.615000, 2015-09-29 03:08:23.628000, 2015-09-29 03:08:25.709000, 2015-09-29 03:08:27.719000
unit.000073, step_1, 2015-09-29 03:08:21.934000, 2015-09-29 03:08:23.397000, 2015-09-29 03:08:23.622000, 2015-09-29 03:08:23.670000, 2015-09-29 03:08:25.713000, 2015-09-29 03:08:27.746000
unit.000074, step_1, 2015-09-29 03:08:21.936000, 2015-09-29 03:08:23.450000, 2015-09-29 03:08:23.822000, 2015-09-29 03:08:23.870000, 2015-09-29 03:08:26.521000, 2015-09-29 03:08:27.771000
unit.000075, step_1, 2015-09-29 03:08:21.937000, 2015-09-29 03:08:23.394000, 2015-09-29 03:08:23.619000, 2015-09-29 03:08:23.653000, 2015-09-29 03:08:25.715000, 2015-09-29 03:08:27.752000
unit.000076, step_1, 2015-09-29 03:08:21.939000, 2015-09-29 03:08:23.443000, 2015-09-29 03:08:23.637000, 2015-09-29 03:08:23.810000, 2015-09-29 03:08:26.523000, 2015-09-29 03:08:27.784000
unit.000077, step_1, 2015-09-29 03:08:21.941000, 2015-09-29 03:08:23.389000, 2015-09-29 03:08:23.616000, 2015-09-29 03:08:23.637000, 2015-09-29 03:08:25.713000, 2015-09-29 03:08:27.744000
unit.000078, step_1, 2015-09-29 03:08:21.942000, 2015-09-29 03:08:23.417000, 2015-09-29 03:08:23.628000, 2015-09-29 03:08:23.719000, 2015-09-29 03:08:25.715000, 2015-09-29 03:08:27.754000
unit.000079, step_1, 2015-09-29 03:08:21.944000, 2015-09-29 03:08:23.457000, 2015-09-29 03:08:23.825000, 2015-09-29 03:08:23.902000, 2015-09-29 03:08:26.522000, 2015-09-29 03:08:27.778000
unit.000080, step_1, 2015-09-29 03:08:21.945000, 2015-09-29 03:08:23.392000, 2015-09-29 03:08:23.618000, 2015-09-29 03:08:23.645000, 2015-09-29 03:08:25.709000, 2015-09-29 03:08:27.722000
unit.000081, step_1, 2015-09-29 03:08:21.947000, 2015-09-29 03:08:23.421000, 2015-09-29 03:08:23.630000, 2015-09-29 03:08:23.736000, 2015-09-29 03:08:25.714000, 2015-09-29 03:08:27.751000
unit.000082, step_1, 2015-09-29 03:08:21.949000, 2015-09-29 03:08:23.439000, 2015-09-29 03:08:23.636000, 2015-09-29 03:08:23.783000, 2015-09-29 03:08:26.525000, 2015-09-29 03:08:27.790000
unit.000083, step_1, 2015-09-29 03:08:21.950000, 2015-09-29 03:08:23.430000, 2015-09-29 03:08:23.635000, 2015-09-29 03:08:23.776000, 2015-09-29 03:08:26.519000, 2015-09-29 03:08:27.763000
unit.000084, step_1, 2015-09-29 03:08:21.952000, 2015-09-29 03:08:23.424000, 2015-09-29 03:08:23.632000, 2015-09-29 03:08:23.752000, 2015-09-29 03:08:25.716000, 2015-09-29 03:08:27.759000
unit.000085, step_1, 2015-09-29 03:08:21.953000, 2015-09-29 03:08:23.409000, 2015-09-29 03:08:23.624000, 2015-09-29 03:08:23.686000, 2015-09-29 03:08:25.716000, 2015-09-29 03:08:27.754000
unit.000086, step_1, 2015-09-29 03:08:21.955000, 2015-09-29 03:08:23.448000, 2015-09-29 03:08:23.640000, 2015-09-29 03:08:23.835000, 2015-09-29 03:08:26.521000, 2015-09-29 03:08:27.765000
unit.000087, step_1, 2015-09-29 03:08:21.956000, 2015-09-29 03:08:23.413000, 2015-09-29 03:08:23.626000, 2015-09-29 03:08:23.703000, 2015-09-29 03:08:25.714000, 2015-09-29 03:08:27.750000
unit.000088, step_1, 2015-09-29 03:08:21.958000, 2015-09-29 03:08:23.415000, 2015-09-29 03:08:23.627000, 2015-09-29 03:08:23.711000, 2015-09-29 03:08:25.711000, 2015-09-29 03:08:27.727000
unit.000089, step_1, 2015-09-29 03:08:21.960000, 2015-09-29 03:08:23.446000, 2015-09-29 03:08:23.639000, 2015-09-29 03:08:23.827000, 2015-09-29 03:08:26.526000, 2015-09-29 03:08:27.792000
unit.000090, step_1, 2015-09-29 03:08:21.962000, 2015-09-29 03:08:22.706000, 2015-09-29 03:08:23.821000, 2015-09-29 03:08:23.862000, 2015-09-29 03:08:26.524000, 2015-09-29 03:08:27.784000
unit.000091, step_1, 2015-09-29 03:08:21.963000, 2015-09-29 03:08:23.452000, 2015-09-29 03:08:23.823000, 2015-09-29 03:08:23.878000, 2015-09-29 03:08:26.525000, 2015-09-29 03:08:27.792000
unit.000092, step_1, 2015-09-29 03:08:21.965000, 2015-09-29 03:08:23.423000, 2015-09-29 03:08:23.631000, 2015-09-29 03:08:23.744000, 2015-09-29 03:08:25.712000, 2015-09-29 03:08:27.732000
unit.000093, step_1, 2015-09-29 03:08:21.966000, 2015-09-29 03:08:23.428000, 2015-09-29 03:08:23.634000, 2015-09-29 03:08:23.768000, 2015-09-29 03:08:26.523000, 2015-09-29 03:08:27.778000
unit.000094, step_1, 2015-09-29 03:08:21.968000, 2015-09-29 03:08:23.419000, 2015-09-29 03:08:23.629000, 2015-09-29 03:08:23.727000, 2015-09-29 03:08:25.712000, 2015-09-29 03:08:27.728000
unit.000095, step_1, 2015-09-29 03:08:21.970000, 2015-09-29 03:08:23.396000, 2015-09-29 03:08:23.620000, 2015-09-29 03:08:23.661000, 2015-09-29 03:08:25.710000, 2015-09-29 03:08:27.722000
unit.000096, step_1, 2015-09-29 03:08:21.971000, 2015-09-29 03:08:23.459000, 2015-09-29 03:08:23.826000, 2015-09-29 03:08:23.910000, 2015-09-29 03:08:26.527000, 2015-09-29 03:08:27.794000
unit.000097, step_1, 2015-09-29 03:08:21.973000, 2015-09-29 03:08:23.407000, 2015-09-29 03:08:23.623000, 2015-09-29 03:08:23.678000, 2015-09-29 03:08:25.710000, 2015-09-29 03:08:27.725000
unit.000098, step_2, 2015-09-29 03:08:28.673000, 2015-09-29 03:08:29.532000, 2015-09-29 03:08:29.748000, 2015-09-29 03:08:29.981000, 2015-09-29 03:08:32.262000, 2015-09-29 03:08:45.403000
unit.000099, step_2, 2015-09-29 03:08:28.675000, 2015-09-29 03:08:29.494000, 2015-09-29 03:08:29.723000, 2015-09-29 03:08:29.775000, 2015-09-29 03:08:32.152000, 2015-09-29 03:08:37.403000
unit.000100, step_2, 2015-09-29 03:08:28.677000, 2015-09-29 03:08:29.511000, 2015-09-29 03:08:29.734000, 2015-09-29 03:08:29.828000, 2015-09-29 03:08:32.157000, 2015-09-29 03:08:40.079000
unit.000101, step_2, 2015-09-29 03:08:28.678000, 2015-09-29 03:08:29.478000, 2015-09-29 03:08:29.708000, 2015-09-29 03:08:29.725000, 2015-09-29 03:08:32.049000, 2015-09-29 03:08:34.710000
unit.000102, step_2, 2015-09-29 03:08:28.680000, 2015-09-29 03:08:29.548000, 2015-09-29 03:08:29.922000, 2015-09-29 03:08:30.100000, 2015-09-29 03:08:32.261000, 2015-09-29 03:08:48.070000
unit.000103, step_2, 2015-09-29 03:08:28.681000, 2015-09-29 03:08:29.485000, 2015-09-29 03:08:29.719000, 2015-09-29 03:08:29.758000, 2015-09-29 03:08:32.049000, 2015-09-29 03:08:36.503000
unit.000104, step_2, 2015-09-29 03:08:28.688000, 2015-09-29 03:08:29.482000, 2015-09-29 03:08:29.715000, 2015-09-29 03:08:29.741000, 2015-09-29 03:08:32.050000, 2015-09-29 03:08:35.604000
unit.000105, step_2, 2015-09-29 03:08:28.689000, 2015-09-29 03:08:29.480000, 2015-09-29 03:08:29.713000, 2015-09-29 03:08:29.733000, 2015-09-29 03:08:32.046000, 2015-09-29 03:08:35.604000
unit.000106, step_2, 2015-09-29 03:08:28.695000, 2015-09-29 03:08:29.475000, 2015-09-29 03:08:29.705000, 2015-09-29 03:08:29.716000, 2015-09-29 03:08:32.045000, 2015-09-29 03:08:34.714000
unit.000107, step_2, 2015-09-29 03:08:28.698000, 2015-09-29 03:08:29.543000, 2015-09-29 03:08:29.920000, 2015-09-29 03:08:30.077000, 2015-09-29 03:08:32.464000, 2015-09-29 03:08:47.177000
unit.000108, step_2, 2015-09-29 03:08:28.699000, 2015-09-29 03:08:29.541000, 2015-09-29 03:08:29.919000, 2015-09-29 03:08:30.057000, 2015-09-29 03:08:32.262000, 2015-09-29 03:08:47.177000
unit.000109, step_2, 2015-09-29 03:08:28.701000, 2015-09-29 03:08:29.540000, 2015-09-29 03:08:29.916000, 2015-09-29 03:08:30.038000, 2015-09-29 03:08:32.261000, 2015-09-29 03:08:46.291000
unit.000110, step_2, 2015-09-29 03:08:28.706000, 2015-09-29 03:08:29.530000, 2015-09-29 03:08:29.747000, 2015-09-29 03:08:29.958000, 2015-09-29 03:08:32.260000, 2015-09-29 03:08:44.522000
unit.000111, step_2, 2015-09-29 03:08:28.708000, 2015-09-29 03:08:29.489000, 2015-09-29 03:08:29.721000, 2015-09-29 03:08:29.766000, 2015-09-29 03:08:32.047000, 2015-09-29 03:08:37.421000
unit.000112, step_2, 2015-09-29 03:08:28.709000, 2015-09-29 03:08:29.526000, 2015-09-29 03:08:29.745000, 2015-09-29 03:08:29.915000, 2015-09-29 03:08:32.155000, 2015-09-29 03:08:43.638000
unit.000113, step_2, 2015-09-29 03:08:28.711000, 2015-09-29 03:08:29.517000, 2015-09-29 03:08:29.738000, 2015-09-29 03:08:29.853000, 2015-09-29 03:08:32.156000, 2015-09-29 03:08:41.852000
unit.000114, step_2, 2015-09-29 03:08:28.712000, 2015-09-29 03:08:29.521000, 2015-09-29 03:08:29.741000, 2015-09-29 03:08:29.871000, 2015-09-29 03:08:32.159000, 2015-09-29 03:08:42.748000
unit.000115, step_2, 2015-09-29 03:08:28.714000, 2015-09-29 03:08:29.513000, 2015-09-29 03:08:29.735000, 2015-09-29 03:08:29.836000, 2015-09-29 03:08:32.048000, 2015-09-29 03:08:40.967000
unit.000116, step_2, 2015-09-29 03:08:28.716000, 2015-09-29 03:08:29.502000, 2015-09-29 03:08:29.727000, 2015-09-29 03:08:29.791000, 2015-09-29 03:08:32.048000, 2015-09-29 03:08:38.303000
unit.000117, step_2, 2015-09-29 03:08:28.717000, 2015-09-29 03:08:29.538000, 2015-09-29 03:08:29.750000, 2015-09-29 03:08:30.029000, 2015-09-29 03:08:32.263000, 2015-09-29 03:08:46.286000
unit.000118, step_2, 2015-09-29 03:08:28.719000, 2015-09-29 03:08:29.519000, 2015-09-29 03:08:29.740000, 2015-09-29 03:08:29.862000, 2015-09-29 03:08:32.154000, 2015-09-29 03:08:41.858000
unit.000119, step_2, 2015-09-29 03:08:28.721000, 2015-09-29 03:08:29.506000, 2015-09-29 03:08:29.729000, 2015-09-29 03:08:29.799000, 2015-09-29 03:08:32.050000, 2015-09-29 03:08:39.182000
unit.000120, step_2, 2015-09-29 03:08:28.722000, 2015-09-29 03:08:29.524000, 2015-09-29 03:08:29.743000, 2015-09-29 03:08:29.898000, 2015-09-29 03:08:32.157000, 2015-09-29 03:08:43.630000
