step,probe,timestamp

allocate,start_time,2015-11-06 10:29:51.950300
allocate,stop_time,2015-11-06 10:29:54.303504
deallocate,start_time,2015-11-06 10:33:06.719075
deallocate,stop_time,2015-11-06 10:33:13.133388
