iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-11-04 11:53:13.260060
None,pre_loop,None,wait_time,2015-11-04 11:53:13.287508
None,pre_loop,None,res_time,2015-11-04 11:53:26.327681
None,pre_loop,None,stop_time,2015-11-04 11:53:26.329243
1,sim,kernel_0,start_time,2015-11-04 11:53:26.332519
1,sim,kernel_0,wait_time,2015-11-04 11:53:27.456227
1,sim,kernel_0,res_time,2015-11-04 11:54:22.979050
1,sim,kernel_0,stop_time,2015-11-04 11:54:22.980666
1,sim,post,start_time,2015-11-04 11:54:22.980699
1,sim,post,stop_time,2015-11-04 11:54:22.996869
1,ana,kernel_0,start_time,2015-11-04 11:54:23.020750
1,ana,kernel_0,wait_time,2015-11-04 11:54:23.064890
1,ana,kernel_0,res_time,2015-11-04 11:54:27.198469
1,ana,kernel_0,stop_time,2015-11-04 11:54:27.199479
1,ana,kernel_1,start_time,2015-11-04 11:54:27.199508
1,ana,kernel_1,wait_time,2015-11-04 11:54:27.227005
1,ana,kernel_1,res_time,2015-11-04 11:54:34.816808
1,ana,kernel_1,stop_time,2015-11-04 11:54:34.819101
1,ana,post,start_time,2015-11-04 11:54:34.819163
1,ana,post,stop_time,2015-11-04 11:54:34.819597
